Datetime,Open,High,Low,Close,Volume,Symbol
2025-10-16 04:00:00-04:00,605.01,605.1,604.82,605.01,0,QQQ
2025-10-16 04:05:00-04:00,605.01,605.25,604.85,605.13,0,QQQ
2025-10-16 04:10:00-04:00,605.13,605.43,604.79,605.24,0,QQQ
2025-10-16 04:15:00-04:00,605.14,605.27,605.0,605.18,0,QQQ
2025-10-16 04:20:00-04:00,605.19,605.37,604.97,604.97,0,QQQ
2025-10-16 04:25:00-04:00,604.89,604.98,604.31,604.38,0,QQQ
2025-10-16 04:30:00-04:00,604.39,604.82,604.3,604.65,0,QQQ
2025-10-16 04:35:00-04:00,604.6,604.6,604.17,604.23,0,QQQ
2025-10-16 04:40:00-04:00,604.34,604.53,604.31,604.48,0,QQQ
2025-10-16 04:45:00-04:00,604.54,604.64,604.48,604.55,0,QQQ
2025-10-16 04:50:00-04:00,604.56,604.63,604.43,604.45,0,QQQ
2025-10-16 04:55:00-04:00,604.44,604.57,604.43,604.49,0,QQQ
2025-10-16 05:00:00-04:00,604.52,604.69,604.5,604.59,0,QQQ
2025-10-16 05:05:00-04:00,604.69,604.88,604.55,604.64,0,QQQ
2025-10-16 05:10:00-04:00,604.67,604.72,604.55,604.58,0,QQQ
2025-10-16 05:15:00-04:00,604.53,604.61,604.37,604.55,0,QQQ
2025-10-16 05:20:00-04:00,604.54,604.9,604.54,604.8,0,QQQ
2025-10-16 05:25:00-04:00,604.87,605.0,604.76,604.97,0,QQQ
2025-10-16 05:30:00-04:00,604.97,604.98,604.76,604.76,0,QQQ
2025-10-16 05:35:00-04:00,604.73,604.78,604.33,604.39,0,QQQ
2025-10-16 05:40:00-04:00,604.37,604.63,604.2,604.58,0,QQQ
2025-10-16 05:45:00-04:00,604.57,605.1,604.56,605.06,0,QQQ
2025-10-16 05:50:00-04:00,605.1,605.11,604.99,605.11,0,QQQ
2025-10-16 05:55:00-04:00,605.02,605.14,605.0,605.05,0,QQQ
2025-10-16 06:00:00-04:00,605.07,605.14,605.0,605.14,0,QQQ
2025-10-16 06:05:00-04:00,605.09,605.61,605.08,605.6,0,QQQ
2025-10-16 06:10:00-04:00,605.55,605.55,605.29,605.46,0,QQQ
