Datetime,Open,High,Low,Close,Volume,Symbol
2025-10-22 00:05:00-04:00,6784.0,6785.75,6784.0,6785.25,0,MES=F
2025-10-22 00:10:00-04:00,6785.5,6787.5,6784.25,6785.25,1386,MES=F
2025-10-22 00:15:00-04:00,6784.75,6786.75,6784.5,6786.75,516,MES=F
2025-10-22 00:20:00-04:00,6786.75,6788.25,6786.0,6786.25,875,MES=F
2025-10-22 00:25:00-04:00,6786.25,6786.5,6785.25,6785.5,432,MES=F
2025-10-22 00:30:00-04:00,6785.5,6786.25,6784.75,6785.5,476,MES=F
2025-10-22 00:35:00-04:00,6785.5,6786.25,6785.25,6785.5,254,MES=F
2025-10-22 00:40:00-04:00,6785.0,6786.75,6785.0,6786.25,274,MES=F
2025-10-22 00:45:00-04:00,6786.25,6786.5,6783.5,6783.5,957,MES=F
2025-10-22 00:50:00-04:00,6783.75,6785.75,6783.25,6783.75,825,MES=F
2025-10-22 00:55:00-04:00,6783.75,6785.25,6783.75,6784.5,385,MES=F
2025-10-22 01:00:00-04:00,6784.25,6786.0,6783.75,6785.5,323,MES=F
2025-10-22 01:05:00-04:00,6785.75,6786.25,6784.75,6785.5,304,MES=F
2025-10-22 01:10:00-04:00,6785.25,6786.5,6785.25,6786.25,366,MES=F
2025-10-22 01:15:00-04:00,6786.25,6786.5,6784.25,6785.0,374,MES=F
2025-10-22 01:20:00-04:00,6784.75,6786.0,6784.25,6784.5,380,MES=F
2025-10-22 01:25:00-04:00,6784.5,6784.75,6782.0,6783.75,779,MES=F
2025-10-22 01:30:00-04:00,6783.75,6785.0,6783.0,6784.25,326,MES=F
2025-10-22 01:35:00-04:00,6784.25,6784.75,6782.0,6782.25,455,MES=F
2025-10-22 01:40:00-04:00,6782.5,6783.0,6780.5,6781.0,587,MES=F
2025-10-22 01:45:00-04:00,6781.0,6783.5,6781.0,6783.5,371,MES=F
2025-10-22 01:50:00-04:00,6783.25,6783.75,6782.0,6782.25,492,MES=F
2025-10-22 01:55:00-04:00,6782.0,6783.5,6781.0,6782.25,387,MES=F
2025-10-22 02:00:00-04:00,6782.25,6782.75,6779.25,6782.5,1285,MES=F
2025-10-22 02:05:00-04:00,6782.5,6784.25,6782.5,6783.0,430,MES=F
2025-10-22 02:10:00-04:00,6783.0,6785.75,6783.0,6785.25,577,MES=F
2025-10-22 02:15:00-04:00,6785.5,6786.0,6784.5,6785.5,435,MES=F
2025-10-22 02:20:00-04:00,6785.75,6786.5,6785.0,6785.75,423,MES=F
2025-10-22 02:25:00-04:00,6785.5,6787.75,6784.75,6784.75,2013,MES=F
2025-10-22 02:30:00-04:00,6784.75,6785.25,6782.5,6783.5,1034,MES=F
2025-10-22 02:35:00-04:00,6784.25,6786.75,6783.5,6786.5,716,MES=F
2025-10-22 02:40:00-04:00,6786.5,6788.75,6786.5,6787.75,681,MES=F
2025-10-22 02:45:00-04:00,6787.5,6788.75,6786.0,6787.5,716,MES=F
2025-10-22 02:50:00-04:00,6787.5,6788.5,6786.25,6787.25,525,MES=F
2025-10-22 02:55:00-04:00,6787.5,6788.0,6785.0,6785.5,516,MES=F
2025-10-22 03:00:00-04:00,6785.5,6786.0,6778.25,6779.5,2100,MES=F
2025-10-22 03:05:00-04:00,6779.5,6780.5,6777.5,6779.5,1334,MES=F
2025-10-22 03:10:00-04:00,6779.5,6780.75,6776.5,6777.0,1320,MES=F
2025-10-22 03:15:00-04:00,6777.0,6779.75,6775.25,6779.0,1233,MES=F
2025-10-22 03:20:00-04:00,6779.0,6779.75,6777.25,6779.75,822,MES=F
2025-10-22 03:25:00-04:00,6779.75,6783.0,6779.75,6782.75,999,MES=F
2025-10-22 03:30:00-04:00,6782.75,6783.25,6780.75,6781.25,734,MES=F
2025-10-22 03:35:00-04:00,6781.25,6782.75,6781.25,6782.5,458,MES=F
2025-10-22 03:40:00-04:00,6782.25,6783.75,6780.75,6781.5,880,MES=F
2025-10-22 03:45:00-04:00,6781.5,6782.75,6781.0,6782.0,414,MES=F
2025-10-22 03:50:00-04:00,6782.25,6783.25,6781.75,6782.25,499,MES=F
2025-10-22 03:55:00-04:00,6782.25,6782.75,6781.5,6782.0,424,MES=F
2025-10-22 04:00:00-04:00,6781.75,6782.25,6779.25,6780.75,861,MES=F
2025-10-22 04:05:00-04:00,6780.75,6781.25,6778.0,6778.75,772,MES=F
2025-10-22 04:10:00-04:00,6778.5,6778.75,6774.25,6775.25,1414,MES=F
2025-10-22 04:15:00-04:00,6775.0,6775.5,6772.5,6774.0,1510,MES=F
2025-10-22 04:20:00-04:00,6774.0,6775.0,6772.0,6774.75,915,MES=F
2025-10-22 04:25:00-04:00,6774.5,6775.0,6773.0,6774.75,666,MES=F
2025-10-22 04:30:00-04:00,6775.25,6776.5,6773.75,6774.75,1003,MES=F
2025-10-22 04:35:00-04:00,6774.75,6775.75,6774.25,6774.75,541,MES=F
2025-10-22 04:40:00-04:00,6774.5,6774.75,6772.75,6774.25,477,MES=F
2025-10-22 04:45:00-04:00,6774.0,6775.5,6773.75,6775.0,683,MES=F
2025-10-22 04:50:00-04:00,6774.75,6775.25,6772.0,6773.75,824,MES=F
