type,entry_time,entry_price,stop_loss,take_profit,orb_high,orb_low,orb_range,position_size,exit_time,exit_price,exit_reason,pnl,symbol,trade_duration,capital_after,cumulative_pnl,running_max,drawdown,symbol_name,category
SHORT,2025-08-04 10:50:00-04:00,305.5500098632813,310.5500877929687,295.5502540039063,310.54998779296875,305.55010986328125,4.9998779296875,19,2025-08-04 15:15:00-04:00,310.5500877929687,STOP_LOSS,-95.00148066406155,TSLA,265.0,9420.150241210948,-579.849758789057,-97.9019830078114,-481.9477757812456,Tesla,stocks
SHORT,2025-08-04 12:25:00-04:00,204.19490732421875,206.1101006103516,200.36492075195306,206.1100006103516,204.19500732421875,1.914993286132841,46,2025-08-04 16:10:00-04:00,206.1101006103516,STOP_LOSS,-88.09889116211099,AAPL,225.0,9478.631065698237,-521.3689343017608,-96.35954343261616,-425.00939086914457,Apple,stocks
SHORT,2025-08-05 14:50:00+01:00,1.154901163482666,1.1556349826812744,1.1538335250854492,1.1555349826812744,1.155001163482666,0.0005338191986083984,8649,2025-08-05 14:55:00+01:00,1.1538335250854492,TAKE_PROFIT,9.234004497528076,EURUSD=X,5.0,9998.355946388627,-1.6440536113735185,36.671496629714966,-38.31555024108849,EUR/USD,forex
LONG,2025-08-05 09:50:00-04:00,215.9807060791016,212.8698951171875,222.20192800292978,215.9806060791016,212.8699951171875,3.110610961914091,31,2025-08-05 16:05:00-04:00,212.8698951171875,STOP_LOSS,-96.43513981933702,AMZN,375.0,9609.30216743164,-390.6978325683589,-4.755880175780135,-385.94195239257874,Amazon,stocks
LONG,2025-08-05 09:50:00-04:00,310.1301048828125,305.4999,319.3901146484375,310.1300048828125,305.5,4.6300048828125,20,2025-08-05 16:40:00-04:00,305.4999,STOP_LOSS,-92.604097656249,TSLA,410.0,9327.546143554699,-672.453856445306,-97.9019830078114,-574.5518734374946,Tesla,stocks
SHORT,2025-08-05 10:00:00-04:00,631.219870703125,632.605324609375,628.449362890625,632.605224609375,631.219970703125,1.38525390625,16,2025-08-05 10:40:00-04:00,628.449362890625,TAKE_PROFIT,44.328125,SPY,40.0,10191.039872265628,191.0398722656273,194.5547910156265,-3.5149187499991967,S&P 500 ETF,stocks
SHORT,2025-08-05 10:00:00-04:00,535.029929296875,537.220070703125,530.650046484375,537.219970703125,535.030029296875,2.18994140625,18,2025-08-05 14:20:00-04:00,530.650046484375,TAKE_PROFIT,78.837890625,MSFT,260.0,9968.533660839847,-31.46633916015344,-17.54650283202909,-13.919836328124347,Microsoft,stocks
LONG,2025-08-05 10:20:00-04:00,3434.5001,3423.39980234375,3456.7002953125,3434.5,3423.39990234375,11.10009765625,2,2025-08-06 09:50:00-04:00,3423.39980234375,STOP_LOSS,-22.20059531250081,GC=F,1410.0,10027.997423437497,27.997423437496764,85.79940468749919,-57.80198125000243,Gold,commodities
LONG,2025-08-05 10:20:00-04:00,311.2301109863281,310.21990122070315,313.2501305175781,311.2300109863281,310.2200012207031,1.010009765625,32,2025-08-06 09:50:00-04:00,310.21990122070315,STOP_LOSS,-32.32671249999839,GLD,1410.0,9947.199781005867,-52.80021899413259,43.51953125,-96.31975024413259,Gold ETF,commodities
LONG,2025-08-05 10:25:00-04:00,204.25919423828125,202.15990366210934,208.45737539062506,204.25909423828125,202.16000366210935,2.0990905761719034,45,2025-08-05 16:10:00-04:00,208.45737539062506,TAKE_PROFIT,188.9181518554713,AAPL,345.0,9667.549217553707,-332.45078244628945,-96.35954343261616,-236.0912390136733,Apple,stocks
LONG,2025-08-05 15:40:00+01:00,1.1556349826812744,1.154901163482666,1.1567026210784912,1.1555349826812744,1.155001163482666,0.0005338191986083984,8651,2025-08-05 15:50:00+01:00,1.1567026210784912,TAKE_PROFIT,9.23613977432251,EURUSD=X,10.0,10007.59208616295,7.592086162948991,36.671496629714966,-29.079410466765975,EUR/USD,forex
