Datetime,Open,High,Low,Close,Volume,Symbol
2025-10-15 04:00:00-04:00,361.8,362.0,360.3,361.83,0,UNH
2025-10-15 04:05:00-04:00,362.0,362.5,361.83,362.27,0,UNH
2025-10-15 04:10:00-04:00,362.27,362.5,362.21,362.35,0,UNH
2025-10-15 04:15:00-04:00,362.4,362.45,362.22,362.23,0,UNH
2025-10-15 04:20:00-04:00,362.26,362.29,362.09,362.2,0,UNH
2025-10-15 04:25:00-04:00,362.2,362.29,362.05,362.16,0,UNH
2025-10-15 04:30:00-04:00,362.1,362.38,362.09,362.21,0,UNH
2025-10-15 04:35:00-04:00,362.22,362.4,362.05,362.4,0,UNH
2025-10-15 04:40:00-04:00,362.34,362.5,362.25,362.48,0,UNH
2025-10-15 04:45:00-04:00,362.41,362.42,362.25,362.25,0,UNH
2025-10-15 04:50:00-04:00,362.22,362.38,362.22,362.34,0,UNH
2025-10-15 04:55:00-04:00,362.34,362.34,361.98,362.09,0,UNH
2025-10-15 05:00:00-04:00,362.0,362.21,361.76,361.8,0,UNH
2025-10-15 05:05:00-04:00,361.8,361.89,361.67,361.81,0,UNH
2025-10-15 05:10:00-04:00,361.8,362.06,361.8,361.95,0,UNH
2025-10-15 05:15:00-04:00,362.0,362.4,361.87,362.365,0,UNH
2025-10-15 05:20:00-04:00,362.38,362.38,362.16,362.32,0,UNH
2025-10-15 05:25:00-04:00,362.21,362.4,361.99,362.27,0,UNH
2025-10-15 05:30:00-04:00,362.38,362.42,362.03,362.07,0,UNH
2025-10-15 05:35:00-04:00,362.01,362.01,361.62,361.75,0,UNH
2025-10-15 05:40:00-04:00,361.76,361.82,361.55,361.6,0,UNH
2025-10-15 05:45:00-04:00,361.68,361.68,361.18,361.5,0,UNH
2025-10-15 05:50:00-04:00,361.31,361.31,361.0,361.15,0,UNH
2025-10-15 05:55:00-04:00,361.12,361.23,360.57,360.64,0,UNH
2025-10-15 06:00:00-04:00,360.74,361.07,360.26,360.34,0,UNH
2025-10-15 06:05:00-04:00,360.66,360.76,360.32,360.76,0,UNH
2025-10-15 06:10:00-04:00,360.5,360.78,360.29,360.47,0,UNH
2025-10-15 06:15:00-04:00,360.6,360.98,360.38,360.84,0,UNH
2025-10-15 06:20:00-04:00,360.65,360.94,360.44,360.77,0,UNH
2025-10-15 06:25:00-04:00,360.82,361.08,360.82,360.82,0,UNH
2025-10-15 06:30:00-04:00,360.82,361.06,360.73,361.06,0,UNH
2025-10-15 06:35:00-04:00,361.06,361.1,360.81,361.08,0,UNH
2025-10-15 06:40:00-04:00,360.82,361.12,360.82,361.01,0,UNH
2025-10-15 06:45:00-04:00,361.04,361.2,361.01,361.1,0,UNH
2025-10-15 06:50:00-04:00,361.1,361.24,361.1,361.12,0,UNH
2025-10-15 06:55:00-04:00,361.1,361.2,360.8,361.2,0,UNH
2025-10-15 07:00:00-04:00,361.1,361.49,361.0,361.4,0,UNH
2025-10-15 07:05:00-04:00,361.41,361.49,360.96,361.27,0,UNH
2025-10-15 07:10:00-04:00,361.26,361.5,360.83,361.14,0,UNH
2025-10-15 07:15:00-04:00,361.39,361.45,361.23,361.24,0,UNH
2025-10-15 07:20:00-04:00,361.14,361.21,360.98,360.98,0,UNH
2025-10-15 07:25:00-04:00,361.01,361.17,360.89,361.06,0,UNH
2025-10-15 07:30:00-04:00,361.05,361.14,360.97,361.06,0,UNH
2025-10-15 07:35:00-04:00,361.15,361.6,361.15,361.5,0,UNH
2025-10-15 07:40:00-04:00,361.6,361.8,361.25,361.48,0,UNH
2025-10-15 07:45:00-04:00,361.45,361.5,361.19,361.22,0,UNH
2025-10-15 07:50:00-04:00,361.22,361.29,361.0,361.06,0,UNH
2025-10-15 07:55:00-04:00,361.05,361.19,360.65,360.72,0,UNH
2025-10-15 08:00:00-04:00,361.0,362.5,360.1,360.6477,0,UNH
2025-10-15 08:05:00-04:00,360.6477,360.99,360.6001,360.7457,0,UNH
2025-10-15 08:10:00-04:00,360.79,360.8,360.5,360.75,0,UNH
2025-10-15 08:15:00-04:00,360.66,360.8,360.48,360.48,0,UNH
2025-10-15 08:20:00-04:00,360.5,360.9523,360.31,360.9523,0,UNH
2025-10-15 08:25:00-04:00,360.8,361.0,360.45,360.75,0,UNH
2025-10-15 08:30:00-04:00,360.6,360.85,360.45,360.7,0,UNH
2025-10-15 08:35:00-04:00,360.75,360.9,360.45,360.71,0,UNH
2025-10-15 08:40:00-04:00,360.52,360.75,360.45,360.58,0,UNH
2025-10-15 08:45:00-04:00,360.6,360.9,360.5,360.5,0,UNH
2025-10-15 08:50:00-04:00,360.51,360.7,360.4,360.41,0,UNH
2025-10-15 08:55:00-04:00,360.41,361.04,360.06,360.8,0,UNH
2025-10-15 09:00:00-04:00,360.77,361.36,360.06,360.6,0,UNH
2025-10-15 09:05:00-04:00,360.6,360.65,360.25,360.28,0,UNH
2025-10-15 09:10:00-04:00,360.25,360.65,360.02,360.0829,0,UNH
2025-10-15 09:30:00-04:00,359.3900146484375,359.489990234375,355.9403991699219,356.0852966308594,486326,UNH
2025-10-15 09:35:00-04:00,356.0249938964844,358.8890075683594,355.8500061035156,358.0,196749,UNH
2025-10-15 09:40:00-04:00,357.94000244140625,360.18359375,357.3949890136719,359.70001220703125,114044,UNH
2025-10-15 09:45:00-04:00,359.6499938964844,361.6199951171875,359.5338134765625,360.489990234375,160124,UNH
2025-10-15 09:50:00-04:00,360.5,363.0,360.1199951171875,362.2550048828125,158819,UNH
2025-10-15 09:55:00-04:00,362.30999755859375,363.75140380859375,361.9100036621094,363.5299987792969,192772,UNH
2025-10-15 10:00:00-04:00,363.5299987792969,364.2200012207031,362.67999267578125,362.80999755859375,149803,UNH
2025-10-15 10:05:00-04:00,362.875,363.79998779296875,362.80999755859375,363.30999755859375,125761,UNH
2025-10-15 10:10:00-04:00,363.2851867675781,364.14990234375,362.6773986816406,363.1600036621094,116210,UNH
2025-10-15 10:15:00-04:00,362.989990234375,363.17041015625,361.70001220703125,361.94000244140625,70333,UNH
2025-10-15 10:20:00-04:00,361.8900146484375,363.4700012207031,361.8599853515625,363.2156066894531,77983,UNH
2025-10-15 10:25:00-04:00,363.1400146484375,363.3399963378906,362.1700134277344,363.17999267578125,85160,UNH
2025-10-15 10:30:00-04:00,363.04998779296875,363.5,362.1700134277344,362.19000244140625,66527,UNH
2025-10-15 10:35:00-04:00,362.1000061035156,362.9700012207031,362.0,362.2900085449219,58855,UNH
2025-10-15 10:40:00-04:00,362.3900146484375,363.2398986816406,362.03350830078125,362.7591857910156,63793,UNH
2025-10-15 10:45:00-04:00,362.6199951171875,362.8450012207031,361.92340087890625,362.6700134277344,49194,UNH
2025-10-15 10:50:00-04:00,362.79998779296875,362.8699951171875,362.04998779296875,362.1000061035156,34557,UNH
2025-10-15 10:55:00-04:00,362.2900085449219,362.7898864746094,361.8999938964844,362.2900085449219,46169,UNH
2025-10-15 11:00:00-04:00,362.12799072265625,362.4800109863281,361.82000732421875,362.125,38670,UNH
2025-10-15 11:05:00-04:00,362.17999267578125,362.44000244140625,361.7300109863281,362.2300109863281,42739,UNH
2025-10-15 11:10:00-04:00,362.3429870605469,363.0,362.19500732421875,362.9800109863281,42163,UNH
2025-10-15 11:15:00-04:00,362.9800109863281,363.5,362.5199890136719,362.81170654296875,48030,UNH
2025-10-15 11:20:00-04:00,362.8752136230469,363.5,362.70001220703125,363.30999755859375,42956,UNH
2025-10-15 11:25:00-04:00,363.2301025390625,363.8699951171875,363.2300109863281,363.6698913574219,37482,UNH
2025-10-15 11:30:00-04:00,363.54998779296875,364.0,363.1499938964844,363.32000732421875,59946,UNH
2025-10-15 11:35:00-04:00,363.260009765625,363.35650634765625,362.2049865722656,362.3500061035156,88889,UNH
2025-10-15 11:40:00-04:00,362.260986328125,362.9200134277344,361.7101135253906,362.07501220703125,95293,UNH
2025-10-15 11:45:00-04:00,361.9800109863281,362.06500244140625,361.3399963378906,361.4800109863281,56213,UNH
2025-10-15 11:50:00-04:00,361.5,361.86199951171875,361.0194091796875,361.5971984863281,72800,UNH
2025-10-15 11:55:00-04:00,361.7074890136719,362.31048583984375,361.6000061035156,361.82000732421875,99265,UNH
2025-10-15 12:00:00-04:00,361.7699890136719,361.8500061035156,361.2300109863281,361.46148681640625,40825,UNH
2025-10-15 12:05:00-04:00,361.3399963378906,361.4208068847656,360.6000061035156,360.6000061035156,57630,UNH
2025-10-15 12:10:00-04:00,360.6700134277344,360.6700134277344,359.5199890136719,359.989990234375,138950,UNH
2025-10-15 12:15:00-04:00,360.010009765625,360.29998779296875,359.6427917480469,359.8599853515625,42507,UNH
2025-10-15 12:20:00-04:00,359.8399963378906,360.1099853515625,359.69000244140625,359.8900146484375,25492,UNH
2025-10-15 12:25:00-04:00,359.8902893066406,360.20001220703125,358.6000061035156,358.74560546875,64737,UNH
2025-10-15 12:30:00-04:00,358.6199951171875,359.0386962890625,357.8949890136719,358.9100036621094,95925,UNH
2025-10-15 12:35:00-04:00,358.94000244140625,359.1000061035156,358.5,358.7699890136719,40812,UNH
2025-10-15 12:40:00-04:00,358.8568115234375,358.9399108886719,358.5480041503906,358.6099853515625,31208,UNH
2025-10-15 12:45:00-04:00,358.7149963378906,358.94000244140625,358.05999755859375,358.92559814453125,73476,UNH
2025-10-15 12:50:00-04:00,358.8915100097656,359.42999267578125,358.70001220703125,359.2200012207031,63669,UNH
2025-10-15 12:55:00-04:00,359.3500061035156,360.42999267578125,359.3500061035156,360.0400085449219,33636,UNH
2025-10-15 13:00:00-04:00,360.0799865722656,360.09039306640625,359.45330810546875,359.8301086425781,35421,UNH
