Datetime,Open,High,Low,Close,Volume,Symbol
2025-10-20 00:00:00-04:00,50.959999084472656,50.98500061035156,50.90999984741211,50.939998626708984,113,SI=F
2025-10-20 00:05:00-04:00,50.94499969482422,50.94499969482422,50.880001068115234,50.88999938964844,108,SI=F
2025-10-20 00:10:00-04:00,50.8849983215332,50.8849983215332,50.84000015258789,50.84000015258789,77,SI=F
2025-10-20 00:15:00-04:00,50.849998474121094,50.85499954223633,50.81999969482422,50.834999084472656,60,SI=F
2025-10-20 00:20:00-04:00,50.84000015258789,50.8849983215332,50.834999084472656,50.849998474121094,68,SI=F
2025-10-20 00:25:00-04:00,50.849998474121094,50.8849983215332,50.82500076293945,50.875,131,SI=F
2025-10-20 00:30:00-04:00,50.869998931884766,50.935001373291016,50.849998474121094,50.88999938964844,82,SI=F
2025-10-20 00:35:00-04:00,50.880001068115234,50.935001373291016,50.875,50.91999816894531,67,SI=F
2025-10-20 00:40:00-04:00,50.93000030517578,50.93000030517578,50.88999938964844,50.92499923706055,51,SI=F
2025-10-20 00:45:00-04:00,50.92499923706055,50.92499923706055,50.88999938964844,50.904998779296875,64,SI=F
2025-10-20 00:50:00-04:00,50.90999984741211,50.959999084472656,50.89500045776367,50.935001373291016,50,SI=F
2025-10-20 00:55:00-04:00,50.92499923706055,50.970001220703125,50.91999816894531,50.95000076293945,54,SI=F
2025-10-20 01:00:00-04:00,50.95000076293945,50.994998931884766,50.91999816894531,50.96500015258789,168,SI=F
2025-10-20 01:05:00-04:00,50.959999084472656,50.970001220703125,50.904998779296875,50.92499923706055,85,SI=F
2025-10-20 01:10:00-04:00,50.92499923706055,50.95500183105469,50.86000061035156,50.91999816894531,137,SI=F
2025-10-20 01:15:00-04:00,50.939998626708984,50.95000076293945,50.849998474121094,50.86000061035156,75,SI=F
2025-10-20 01:20:00-04:00,50.849998474121094,50.875,50.73500061035156,50.7599983215332,181,SI=F
2025-10-20 01:25:00-04:00,50.7599983215332,50.845001220703125,50.72999954223633,50.845001220703125,148,SI=F
2025-10-20 01:30:00-04:00,50.834999084472656,50.8650016784668,50.755001068115234,50.810001373291016,183,SI=F
2025-10-20 01:35:00-04:00,50.80500030517578,50.810001373291016,50.60499954223633,50.6349983215332,311,SI=F
2025-10-20 01:40:00-04:00,50.63999938964844,50.64500045776367,50.525001525878906,50.63999938964844,416,SI=F
2025-10-20 01:45:00-04:00,50.66999816894531,50.68000030517578,50.470001220703125,50.5,166,SI=F
2025-10-20 01:50:00-04:00,50.505001068115234,50.6349983215332,50.4900016784668,50.529998779296875,340,SI=F
2025-10-20 01:55:00-04:00,50.529998779296875,50.564998626708984,50.474998474121094,50.4900016784668,304,SI=F
2025-10-20 02:00:00-04:00,50.5,50.51499938964844,50.2599983215332,50.349998474121094,886,SI=F
2025-10-20 02:05:00-04:00,50.36000061035156,50.43000030517578,50.31999969482422,50.404998779296875,510,SI=F
2025-10-20 02:10:00-04:00,50.40999984741211,50.54499816894531,50.3849983215332,50.44499969482422,457,SI=F
2025-10-20 02:15:00-04:00,50.439998626708984,50.4900016784668,50.345001220703125,50.345001220703125,219,SI=F
2025-10-20 02:20:00-04:00,50.345001220703125,50.3650016784668,50.125,50.31999969482422,579,SI=F
2025-10-20 02:25:00-04:00,50.32500076293945,50.32500076293945,50.154998779296875,50.154998779296875,504,SI=F
2025-10-20 02:30:00-04:00,50.165000915527344,50.35499954223633,50.130001068115234,50.345001220703125,562,SI=F
2025-10-20 02:35:00-04:00,50.349998474121094,50.435001373291016,50.349998474121094,50.41999816894531,313,SI=F
2025-10-20 02:40:00-04:00,50.41999816894531,50.435001373291016,50.349998474121094,50.380001068115234,192,SI=F
2025-10-20 02:45:00-04:00,50.375,50.42499923706055,50.32500076293945,50.36000061035156,224,SI=F
2025-10-20 02:50:00-04:00,50.380001068115234,50.435001373291016,50.369998931884766,50.415000915527344,177,SI=F
2025-10-20 02:55:00-04:00,50.415000915527344,50.43000030517578,50.3650016784668,50.415000915527344,240,SI=F
2025-10-20 03:00:00-04:00,50.43000030517578,50.4900016784668,50.35499954223633,50.435001373291016,313,SI=F
2025-10-20 03:05:00-04:00,50.45000076293945,50.650001525878906,50.42499923706055,50.64500045776367,509,SI=F
2025-10-20 03:10:00-04:00,50.64500045776367,50.72999954223633,50.57500076293945,50.72999954223633,412,SI=F
2025-10-20 03:15:00-04:00,50.72999954223633,50.814998626708984,50.70500183105469,50.79499816894531,403,SI=F
2025-10-20 03:20:00-04:00,50.810001373291016,50.845001220703125,50.75,50.790000915527344,242,SI=F
2025-10-20 03:25:00-04:00,50.78499984741211,50.84000015258789,50.7599983215332,50.79999923706055,234,SI=F
2025-10-20 03:30:00-04:00,50.79999923706055,50.84000015258789,50.779998779296875,50.80500030517578,169,SI=F
2025-10-20 03:35:00-04:00,50.814998626708984,50.84000015258789,50.755001068115234,50.81999969482422,197,SI=F
