date,symbol,opening_range,risk_pct,tp_multiplier,direction,triggered,outcome,pnl,return_pct,orb_high,orb_low,orb_range
2025-10-03,QQQ,15m,0.01,2.0,long,True,SL,-100.0,-1.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.01,2.0,short,True,TP,200.0,2.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.01,1.0,long,True,SL,-100.0,-1.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.01,1.0,short,True,TP,100.0,1.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.01,0.5,long,True,SL,-100.0,-1.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.01,0.5,short,True,TP,50.0,0.5,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.02,2.0,long,True,SL,-200.0,-2.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.02,2.0,short,True,TP,400.0,4.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.02,1.0,long,True,SL,-200.0,-2.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.02,1.0,short,True,TP,200.0,2.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.02,0.5,long,True,SL,-200.0,-2.0,607.248779296875,606.0599975585938,1.18878173828125
2025-10-03,QQQ,15m,0.02,0.5,short,True,TP,100.0,1.0,607.248779296875,606.0599975585938,1.18878173828125
