date,symbol,opening_range,risk_pct,tp_multiplier,direction,triggered,outcome,pnl,return_pct,orb_high,orb_low,orb_range
2025-10-15,AMD,15m,0.01,2.0,long,True,TP,200.0,2.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.01,2.0,short,False,No Trade,0.0,0.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.01,1.0,long,True,TP,100.0,1.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.01,1.0,short,False,No Trade,0.0,0.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.01,0.5,long,True,TP,50.0,0.5,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.01,0.5,short,False,No Trade,0.0,0.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.02,2.0,long,True,TP,400.0,4.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.02,2.0,short,False,No Trade,0.0,0.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.02,1.0,long,True,TP,200.0,2.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.02,1.0,short,False,No Trade,0.0,0.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.02,0.5,long,True,TP,100.0,1.0,226.5,220.7749938964844,5.725006103515597
2025-10-15,AMD,15m,0.02,0.5,short,False,No Trade,0.0,0.0,226.5,220.7749938964844,5.725006103515597
