datetime,symbol,open,high,low,close,volume,vwap,transactions
2024-08-09 08:00:00,AAPL,213.41,213.92,213.26,213.92,12600.0,213.7733,347
2024-08-09 08:05:00,AAPL,213.73,213.88,213.73,213.87,5345.0,213.8306,147
2024-08-09 08:10:00,AAPL,213.88,213.88,213.65,213.65,4244.0,213.757,121
2024-08-09 08:15:00,AAPL,213.56,213.83,213.56,213.83,9064.0,213.7631,206
2024-08-09 08:20:00,AAPL,213.81,213.83,213.81,213.81,3423.0,213.8222,143
2024-08-09 08:25:00,AAPL,213.78,214.04,213.78,214.04,4965.0,213.9044,129
2024-08-09 08:30:00,AAPL,214.06,214.07,213.98,214.02,4548.0,214.044,117
2024-08-09 08:35:00,AAPL,214.07,214.25,214.07,214.24,4771.0,214.1388,103
2024-08-09 08:40:00,AAPL,214.25,214.25,214.22,214.25,4271.0,214.2357,115
2024-08-09 08:45:00,AAPL,214.21,214.21,214.1,214.14,2608.0,214.171,118
2024-08-09 08:50:00,AAPL,214.06,214.15,214.04,214.14,4048.0,214.0951,90
2024-08-09 08:55:00,AAPL,214.14,214.16,214.08,214.1,3838.0,214.1214,87
2024-08-09 09:00:00,AAPL,214.14,214.14,214.01,214.01,813.0,214.0659,36
2024-08-09 09:05:00,AAPL,213.99,213.99,213.65,213.75,2482.0,213.7602,132
2024-08-09 09:10:00,AAPL,214.0,214.0,214.0,214.0,361.0,213.997,12
2024-08-09 09:15:00,AAPL,214.0,214.0,214.0,214.0,941.0,214.0035,28
2024-08-09 09:20:00,AAPL,213.94,213.94,213.76,213.88,4840.0,213.8411,146
2024-08-09 09:25:00,AAPL,213.86,213.93,213.54,213.54,3392.0,213.7494,170
2024-08-09 09:30:00,AAPL,213.61,213.61,213.51,213.51,1175.0,213.5739,51
2024-08-09 09:35:00,AAPL,213.56,213.66,213.56,213.66,473.0,213.621,16
2024-08-09 09:40:00,AAPL,213.64,213.64,213.55,213.55,1346.0,213.5636,41
2024-08-09 09:50:00,AAPL,213.38,213.66,212.5,213.1,18256.0,213.2389,438
2024-08-09 09:55:00,AAPL,213.0,213.1,212.44,212.44,25202.0,212.7684,254
2024-08-09 10:00:00,AAPL,212.4,212.4,211.95,212.0,16729.0,212.0988,290
2024-08-09 10:05:00,AAPL,212.16,212.29,211.9,211.96,7952.0,212.0783,225
2024-08-09 10:10:00,AAPL,211.99,212.3,211.99,212.11,2897.0,212.0895,97
2024-08-09 10:15:00,AAPL,211.9,212.0,211.57,211.68,11853.0,211.8168,252
2024-08-09 10:20:00,AAPL,211.87,211.87,211.87,211.87,1411.0,211.8963,46
2024-08-09 10:25:00,AAPL,211.95,212.16,211.95,212.16,4079.0,212.0102,68
2024-08-09 10:30:00,AAPL,212.36,212.49,212.36,212.37,3090.0,212.4184,68
2024-08-09 10:35:00,AAPL,212.31,212.32,212.12,212.12,1919.0,212.2804,68
2024-08-09 10:40:00,AAPL,212.11,212.12,211.9,211.9,4935.0,212.0248,121
2024-08-09 10:45:00,AAPL,212.0,212.24,212.0,212.03,2233.0,212.0946,72
2024-08-09 10:50:00,AAPL,212.16,212.3,212.16,212.3,735.0,212.2721,22
2024-08-09 10:55:00,AAPL,212.18,212.3,212.17,212.3,3725.0,212.2098,109
2024-08-09 11:00:00,AAPL,212.46,212.7,211.5,212.13,39299.0,212.0804,626
2024-08-09 11:05:00,AAPL,212.25,212.25,212.0,212.17,15705.0,212.1365,232
2024-08-09 11:10:00,AAPL,212.17,212.21,212.1,212.16,16772.0,212.127,243
2024-08-09 11:15:00,AAPL,212.18,212.35,212.18,212.31,3321.0,212.2865,135
2024-08-09 11:20:00,AAPL,212.26,212.43,212.12,212.2,9320.0,212.3145,263
2024-08-09 11:25:00,AAPL,212.18,212.36,211.78,211.99,17038.0,212.0584,371
2024-08-09 11:30:00,AAPL,212.01,212.01,211.51,211.71,9101.0,211.7653,225
2024-08-09 11:35:00,AAPL,211.8,211.92,211.57,211.77,12431.0,211.7656,293
2024-08-09 11:40:00,AAPL,211.76,211.92,211.28,211.37,11237.0,211.6383,311
2024-08-09 11:45:00,AAPL,211.48,211.62,211.31,211.4,23995.0,211.4346,226
2024-08-09 11:50:00,AAPL,211.34,211.68,211.0,211.45,27080.0,211.3203,502
2024-08-09 11:55:00,AAPL,211.46,211.62,211.4,211.62,4228.0,211.5189,146
2024-08-09 12:00:00,AAPL,212.7,213.8178,211.09,211.47,40368.0,211.8191,1275
2024-08-09 12:05:00,AAPL,211.6655,211.6655,211.25,211.3996,9468.0,211.3836,362
2024-08-09 12:10:00,AAPL,211.2001,211.4,211.15,211.32,7223.0,211.2322,185
2024-08-09 12:15:00,AAPL,211.33,211.51,211.33,211.4,10420.0,211.4627,213
2024-08-09 12:20:00,AAPL,211.4,211.4885,211.2,211.33,8270.0,211.2796,225
2024-08-09 12:25:00,AAPL,211.33,211.5,211.3,211.5,4097.0,211.3625,132
2024-08-09 12:30:00,AAPL,211.37,211.37,210.89,211.1,13744.0,211.0795,397
2024-08-09 12:35:00,AAPL,211.07,211.1073,210.64,210.71,18855.0,210.9188,463
2024-08-09 12:40:00,AAPL,210.9,211.29,210.9,211.27,6710.0,211.1633,251
2024-08-09 12:45:00,AAPL,211.242,211.33,211.08,211.3,5794.0,211.2473,164
2024-08-09 12:50:00,AAPL,211.3,211.38,211.11,211.18,8187.0,211.2591,246
2024-08-09 12:55:00,AAPL,211.2,211.36,211.1,211.18,6558.0,211.2612,233
2024-08-09 13:00:00,AAPL,211.2,211.3881,210.7,211.2395,19157.0,211.0433,569
2024-08-09 13:05:00,AAPL,211.23,211.4,211.23,211.4,8912.0,211.3202,307
