datetime,symbol,open,high,low,close,volume,vwap,transactions
2023-09-27 11:35:00,PEP,172.56,172.56,172.56,172.56,140.0,172.5712,5
2023-09-27 12:00:00,PEP,173.1999,173.1999,173.1999,173.1999,140.0,173.0922,10
2023-09-27 13:25:00,PEP,172.8,172.8,172.8,172.8,1030.0,172.8002,12
2023-09-27 13:30:00,PEP,172.31,172.69,172.08,172.35,138094.0,172.3195,1961
2023-09-27 13:35:00,PEP,172.32,172.34,172.02,172.32,97564.0,172.2276,1491
2023-09-27 13:40:00,PEP,172.255,172.43,172.15,172.4,42620.0,172.3084,969
2023-09-27 13:45:00,PEP,172.305,172.305,171.83,171.83,36219.0,172.0842,1064
2023-09-27 13:50:00,PEP,171.83,171.85,171.37,171.37,55775.0,171.5557,1308
2023-09-27 13:55:00,PEP,171.38,171.51,171.34,171.41,66703.0,171.4208,1436
2023-09-27 14:00:00,PEP,171.4,171.74,171.4,171.73,58032.0,171.5843,1432
2023-09-27 14:05:00,PEP,171.79,171.81,171.54,171.54,48189.0,171.6784,1117
2023-09-27 14:10:00,PEP,171.55,171.65,171.4952,171.56,42539.0,171.5682,996
2023-09-27 14:15:00,PEP,171.57,171.66,171.56,171.61,49734.0,171.6166,1185
2023-09-27 14:20:00,PEP,171.63,171.63,171.35,171.57,72612.0,171.4706,1498
2023-09-27 14:25:00,PEP,171.56,171.64,171.43,171.48,28654.0,171.5254,875
2023-09-27 14:30:00,PEP,171.46,171.6,171.43,171.54,47258.0,171.4981,1087
2023-09-27 14:35:00,PEP,171.5812,171.63,171.51,171.54,22205.0,171.5683,667
2023-09-27 14:40:00,PEP,171.53,171.61,171.51,171.6,23147.0,171.5692,546
2023-09-27 14:45:00,PEP,171.59,171.69,171.59,171.65,37371.0,171.6514,826
2023-09-27 14:50:00,PEP,171.65,171.65,171.39,171.43,32260.0,171.5072,760
2023-09-27 14:55:00,PEP,171.43,171.43,171.15,171.15,32628.0,171.2577,810
2023-09-27 15:00:00,PEP,171.14,171.1892,170.96,171.03,43747.0,171.0519,1144
2023-09-27 15:05:00,PEP,171.0364,171.0795,170.87,171.0,50760.0,170.9791,1004
2023-09-27 15:10:00,PEP,171.0,171.21,170.96,171.07,40306.0,171.1063,708
2023-09-27 15:15:00,PEP,171.06,171.195,171.03,171.19,26229.0,171.0895,665
2023-09-27 15:20:00,PEP,171.18,171.22,170.94,170.955,23663.0,171.1199,766
2023-09-27 15:25:00,PEP,170.95,171.14,170.93,171.09,24694.0,171.026,636
2023-09-27 15:30:00,PEP,171.1,171.15,171.08,171.135,27046.0,171.1205,579
2023-09-27 15:35:00,PEP,171.13,171.14,170.97,171.02,50942.0,171.0412,859
2023-09-27 15:40:00,PEP,171.025,171.15,170.971,170.99,22521.0,171.0547,615
2023-09-27 15:45:00,PEP,170.98,170.98,170.7035,170.77,41574.0,170.8081,914
2023-09-27 15:50:00,PEP,170.775,170.82,170.727,170.73,24208.0,170.7675,774
2023-09-27 15:55:00,PEP,170.72,170.76,170.65,170.72,33130.0,170.6991,877
2023-09-27 16:00:00,PEP,170.74,170.82,170.7071,170.71,15772.0,170.7691,509
2023-09-27 16:05:00,PEP,170.72,170.73,170.56,170.69,22899.0,170.655,657
2023-09-27 16:10:00,PEP,170.735,170.735,170.59,170.65,26093.0,170.645,781
2023-09-27 16:15:00,PEP,170.64,170.69,170.57,170.62,27485.0,170.6213,668
2023-09-27 16:20:00,PEP,170.62,170.72,170.57,170.65,46128.0,170.6307,860
2023-09-27 16:25:00,PEP,170.64,170.77,170.55,170.77,23673.0,170.6353,566
2023-09-27 16:30:00,PEP,170.795,170.9,170.73,170.73,37113.0,170.8052,934
2023-09-27 16:35:00,PEP,170.74,170.81,170.68,170.73,27723.0,170.7558,544
2023-09-27 16:40:00,PEP,170.69,170.84,170.68,170.83,18471.0,170.7942,466
2023-09-27 16:45:00,PEP,170.8214,170.8601,170.7,170.72,27607.0,170.7868,624
2023-09-27 16:50:00,PEP,170.7,170.745,170.67,170.7,27390.0,170.715,618
2023-09-27 16:55:00,PEP,170.7,170.71,170.51,170.56,23040.0,170.6049,574
2023-09-27 17:00:00,PEP,170.5639,170.755,170.53,170.71,53587.0,170.5773,664
2023-09-27 17:05:00,PEP,170.73,170.77,170.64,170.75,30372.0,170.7135,547
2023-09-27 17:10:00,PEP,170.75,170.8,170.57,170.57,74069.0,170.7432,970
2023-09-27 17:15:00,PEP,170.61,170.61,170.23,170.25,20364.0,170.4107,611
2023-09-27 17:20:00,PEP,170.26,170.31,170.08,170.11,67456.0,170.2317,733
2023-09-27 17:25:00,PEP,170.1,170.12,169.95,170.0264,75334.0,170.0126,1774
2023-09-27 17:30:00,PEP,170.01,170.01,169.79,169.9,31557.0,169.8712,797
2023-09-27 17:35:00,PEP,169.9,169.96,169.82,169.89,39715.0,169.8908,816
2023-09-27 17:40:00,PEP,169.9,170.005,169.775,169.795,59940.0,169.893,1185
2023-09-27 17:45:00,PEP,169.7855,169.82,169.53,169.56,55999.0,169.672,1220
