datetime,symbol,open,high,low,close,volume,vwap,transactions
2024-08-09 08:00:00,GOOGL,162.3,162.48,162.3,162.48,3284.0,162.4513,160
2024-08-09 08:05:00,GOOGL,162.62,162.62,162.5,162.56,1777.0,162.5403,46
2024-08-09 08:10:00,GOOGL,162.61,162.72,162.61,162.72,3289.0,162.6514,61
2024-08-09 08:15:00,GOOGL,162.65,162.65,162.64,162.64,1852.0,162.6445,56
2024-08-09 08:20:00,GOOGL,162.64,162.68,162.62,162.62,1440.0,162.6454,61
2024-08-09 08:25:00,GOOGL,162.7,162.76,162.7,162.74,2162.0,162.7268,99
2024-08-09 08:30:00,GOOGL,163.11,163.13,163.09,163.09,650.0,163.1095,21
2024-08-09 08:35:00,GOOGL,163.29,163.31,163.25,163.25,2677.0,163.283,94
2024-08-09 08:40:00,GOOGL,163.25,163.28,163.25,163.26,2862.0,163.2559,55
2024-08-09 08:55:00,GOOGL,163.44,163.44,163.44,163.44,821.0,163.4246,21
2024-08-09 09:00:00,GOOGL,163.49,163.49,163.4,163.46,2945.0,163.4262,85
2024-08-09 09:05:00,GOOGL,163.53,163.54,163.4,163.54,1631.0,163.4375,66
2024-08-09 09:10:00,GOOGL,163.58,163.58,163.46,163.46,4499.0,163.531,102
2024-08-09 09:15:00,GOOGL,163.48,163.48,163.48,163.48,177.0,163.4908,8
2024-08-09 09:25:00,GOOGL,163.37,163.37,163.24,163.24,1287.0,163.2789,73
2024-08-09 09:30:00,GOOGL,163.23,163.23,163.08,163.08,1220.0,163.1319,54
2024-08-09 09:35:00,GOOGL,163.08,163.15,163.07,163.15,1159.0,163.0952,27
2024-08-09 09:40:00,GOOGL,163.0,163.01,162.92,162.92,1464.0,162.9972,104
2024-08-09 09:45:00,GOOGL,162.85,162.85,162.85,162.85,295.0,162.8643,17
2024-08-09 09:50:00,GOOGL,162.97,162.97,162.96,162.96,516.0,162.9783,27
2024-08-09 09:55:00,GOOGL,163.17,163.17,163.17,163.17,769.0,163.1694,16
2024-08-09 10:05:00,GOOGL,163.22,163.31,163.22,163.31,932.0,163.23,51
2024-08-09 10:10:00,GOOGL,163.21,163.24,163.1,163.24,1257.0,163.185,43
2024-08-09 10:15:00,GOOGL,163.38,163.49,163.28,163.28,4000.0,163.4007,82
2024-08-09 10:20:00,GOOGL,163.24,163.31,163.24,163.28,2492.0,163.2832,35
2024-08-09 10:25:00,GOOGL,163.34,163.36,163.33,163.33,1101.0,163.3307,48
2024-08-09 10:30:00,GOOGL,163.35,163.35,163.29,163.29,403.0,163.3298,8
2024-08-09 10:35:00,GOOGL,163.19,163.19,163.1,163.1,1718.0,163.1641,61
2024-08-09 10:45:00,GOOGL,163.05,163.05,163.05,163.05,356.0,163.0285,29
2024-08-09 10:50:00,GOOGL,163.04,163.04,163.04,163.04,518.0,163.0362,16
2024-08-09 11:00:00,GOOGL,163.09,163.17,163.0,163.1,10017.0,163.0453,237
2024-08-09 11:05:00,GOOGL,163.03,163.07,161.5,161.5,30277.0,162.3313,907
2024-08-09 11:10:00,GOOGL,161.86,162.1,161.1,161.1,26625.0,161.6788,446
2024-08-09 11:15:00,GOOGL,161.215,161.59,161.16,161.2,10389.0,161.3252,253
2024-08-09 11:20:00,GOOGL,161.36,161.36,160.71,160.71,13083.0,160.9589,322
2024-08-09 11:25:00,GOOGL,160.85,160.9,160.5,160.84,10397.0,160.7642,238
2024-08-09 11:30:00,GOOGL,161.02,161.03,160.7,160.7,8026.0,160.9042,214
2024-08-09 11:35:00,GOOGL,161.0,161.0,160.5,160.5,21432.0,160.6568,401
2024-08-09 11:40:00,GOOGL,160.46,160.6,160.06,160.06,14985.0,160.3515,351
2024-08-09 11:45:00,GOOGL,160.08,160.48,159.81,160.45,17281.0,160.0453,408
2024-08-09 11:50:00,GOOGL,160.25,160.5,159.94,159.98,15777.0,160.2657,372
2024-08-09 11:55:00,GOOGL,160.0,160.4,160.0,160.4,7121.0,160.1354,146
2024-08-09 12:00:00,GOOGL,163.02,163.2,159.85,159.96,38305.0,160.5751,922
2024-08-09 12:05:00,GOOGL,160.0,160.02,159.49,159.6,42450.0,159.7036,549
2024-08-09 12:10:00,GOOGL,159.68,159.738,159.35,159.42,20248.0,159.5101,366
2024-08-09 12:15:00,GOOGL,159.49,159.6851,159.08,159.12,20532.0,159.4272,412
2024-08-09 12:20:00,GOOGL,159.2604,159.37,159.0,159.1,25958.0,159.1271,830
2024-08-09 12:25:00,GOOGL,159.1,159.69,159.1,159.69,9163.0,159.4217,223
2024-08-09 12:30:00,GOOGL,159.45,159.45,159.1,159.28,12670.0,159.2561,291
2024-08-09 12:35:00,GOOGL,159.24,159.35,158.89,158.9616,68306.0,159.0624,880
2024-08-09 12:40:00,GOOGL,159.0,159.26,158.9902,159.21,46137.0,159.0489,659
2024-08-09 12:45:00,GOOGL,159.1776,159.23,159.08,159.1,13274.0,159.1988,111
2024-08-09 12:50:00,GOOGL,159.19,159.23,158.55,158.79,65673.0,158.931,923
2024-08-09 12:55:00,GOOGL,158.98,159.22,158.97,159.07,23681.0,159.096,430
2024-08-09 13:00:00,GOOGL,159.01,159.21,158.8,159.2,40642.0,159.0232,626
2024-08-09 13:05:00,GOOGL,159.21,159.25,159.0,159.14,39832.0,159.1388,485
2024-08-09 13:10:00,GOOGL,159.18,159.48,159.0509,159.48,40631.0,159.2478,450
2024-08-09 13:15:00,GOOGL,159.5,159.66,159.5,159.6,44825.0,159.6132,414
2024-08-09 13:20:00,GOOGL,159.6,159.78,159.28,159.36,54625.0,159.5983,874
2024-08-09 13:25:00,GOOGL,159.59,160.16,159.24,159.84,58038.0,159.7588,1091
2024-08-09 13:30:00,GOOGL,160.01,160.45,159.06,160.34,1829677.0,159.8576,18782
2024-08-09 13:35:00,GOOGL,160.4,161.05,159.98,160.88,616387.0,160.375,8791
2024-08-09 13:40:00,GOOGL,160.87,160.97,160.22,160.32,570674.0,160.665,7414
2024-08-09 13:45:00,GOOGL,160.34,160.6435,159.98,160.2,501877.0,160.2253,7212
2024-08-09 13:50:00,GOOGL,160.23,160.5849,159.96,160.035,445252.0,160.2418,6263
2024-08-09 13:55:00,GOOGL,160.035,160.4,159.92,160.17,301673.0,160.1547,5418
2024-08-09 14:00:00,GOOGL,160.19,160.5825,159.96,160.45,375894.0,160.3538,6349
2024-08-09 14:05:00,GOOGL,160.44,160.46,160.01,160.29,481220.0,160.1764,7190
2024-08-09 14:10:00,GOOGL,160.3299,160.52,160.2,160.37,360369.0,160.3582,6163
