symbol,net_pnl,avg_return,win_rate,trades
AMZN,150.0,0.25,0.3333333333333333,6
EURUSD=X,150.0,0.125,0.5,12
MSFT,150.0,0.25,0.3333333333333333,6
AAPL,0.0,0.0,0.0,6
TSLA,0.0,0.0,0.0,6
GOOGL,0.0,0.0,0.5,12
QQQ,0.0,0.0,0.5,12
SPY,0.0,0.0,0.5,12
GC=F,-1800.0,-1.5,0.0,12
GLD,-1800.0,-1.5,0.0,12
