date,symbol,opening_range,risk_pct,tp_multiplier,direction,triggered,outcome,pnl,return_pct,orb_high,orb_low,orb_range
2025-09-29,MNQ=F,15m,0.01,2.0,long,True,SL,-100.0,-1.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.01,2.0,short,True,No Exit,0.0,0.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.01,1.0,long,True,SL,-100.0,-1.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.01,1.0,short,True,TP,100.0,1.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.01,0.5,long,True,TP,50.0,0.5,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.01,0.5,short,True,TP,50.0,0.5,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.02,2.0,long,True,SL,-200.0,-2.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.02,2.0,short,True,No Exit,0.0,0.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.02,1.0,long,True,SL,-200.0,-2.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.02,1.0,short,True,TP,200.0,2.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.02,0.5,long,True,TP,100.0,1.0,24916.0,24848.25,67.75
2025-09-29,MNQ=F,15m,0.02,0.5,short,True,TP,100.0,1.0,24916.0,24848.25,67.75
2025-09-29,NQ=F,15m,0.01,2.0,long,True,SL,-100.0,-1.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.01,2.0,short,True,No Exit,0.0,0.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.01,1.0,long,True,SL,-100.0,-1.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.01,1.0,short,True,No Exit,0.0,0.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.01,0.5,long,True,TP,50.0,0.5,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.01,0.5,short,True,TP,50.0,0.5,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.02,2.0,long,True,SL,-200.0,-2.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.02,2.0,short,True,No Exit,0.0,0.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.02,1.0,long,True,SL,-200.0,-2.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.02,1.0,short,True,No Exit,0.0,0.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.02,0.5,long,True,TP,100.0,1.0,24917.25,24848.25,69.0
2025-09-29,NQ=F,15m,0.02,0.5,short,True,TP,100.0,1.0,24917.25,24848.25,69.0
2025-09-29,EURUSD=X,15m,0.01,2.0,long,True,SL,-100.0,-1.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.01,2.0,short,True,TP,200.0,2.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.01,1.0,long,True,SL,-100.0,-1.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.01,1.0,short,True,TP,100.0,1.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.01,0.5,long,True,SL,-100.0,-1.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.01,0.5,short,True,TP,50.0,0.5,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.02,2.0,long,True,SL,-200.0,-2.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.02,2.0,short,True,TP,400.0,4.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.02,1.0,long,True,SL,-200.0,-2.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.02,1.0,short,True,TP,200.0,2.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.02,0.5,long,True,SL,-200.0,-2.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,EURUSD=X,15m,0.02,0.5,short,True,TP,100.0,1.0,1.1755025386810305,1.1746740341186523,0.0008285045623781517
2025-09-29,GC=F,15m,0.01,2.0,long,True,SL,-100.0,-1.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.01,2.0,short,True,SL,-100.0,-1.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.01,1.0,long,True,SL,-100.0,-1.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.01,1.0,short,True,SL,-100.0,-1.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.01,0.5,long,True,SL,-100.0,-1.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.01,0.5,short,True,SL,-100.0,-1.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.02,2.0,long,True,SL,-200.0,-2.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.02,2.0,short,True,SL,-200.0,-2.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.02,1.0,long,True,SL,-200.0,-2.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.02,1.0,short,True,SL,-200.0,-2.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.02,0.5,long,True,SL,-200.0,-2.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GC=F,15m,0.02,0.5,short,True,SL,-200.0,-2.0,3857.699951171875,3847.89990234375,9.800048828125
2025-09-29,GLD,15m,0.01,2.0,long,True,SL,-100.0,-1.0,352.3299865722656,351.44000244140625,0.889984130859375
2025-09-29,GLD,15m,0.01,2.0,short,True,SL,-100.0,-1.0,352.3299865722656,351.44000244140625,0.889984130859375
2025-09-29,GLD,15m,0.01,1.0,long,True,SL,-100.0,-1.0,352.3299865722656,351.44000244140625,0.889984130859375
2025-09-29,GLD,15m,0.01,1.0,short,True,SL,-100.0,-1.0,352.3299865722656,351.44000244140625,0.889984130859375
