symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl,data_points,start,end
NFLX,NFLX,stocks,5m,5,0.5,0.01,579,0.7875647668393783,1.7585924044301322,129.41392447500115,-881.2994499999768,12941.392447500148,56997,2023-08-10 08:00:00+00:00,2025-08-08 23:40:00+00:00
NFLX,NFLX,stocks,15m,15,1.0,0.02,309,0.6181229773462783,1.4668131732561787,122.4540007400012,-1829.1745999999766,12245.400074000136,23440,2023-08-10 08:00:00+00:00,2025-08-08 23:45:00+00:00
NFLX,NFLX,stocks,15m,15,0.5,0.01,435,0.7977011494252874,1.9166835919179575,112.59424447500099,-734.2019999999839,11259.424447500089,23440,2023-08-10 08:00:00+00:00,2025-08-08 23:45:00+00:00
PEP,PEP,stocks,15m,15,0.5,0.02,399,0.7669172932330827,1.505319227162334,62.20676678499921,-940.6252000000104,6220.6766784999145,20835,2023-09-27 11:45:00+00:00,2025-09-25 23:45:00+00:00
PEP,PEP,stocks,15m,15,0.5,0.01,399,0.7669172932330827,1.6116431382008243,60.15406112999903,-599.7970000000078,6015.406112999923,20835,2023-09-27 11:45:00+00:00,2025-09-25 23:45:00+00:00
PEP,PEP,stocks,15m,15,2.0,0.02,178,0.39325842696629215,1.2524034648354787,34.03233483999955,-1721.5699000000084,3403.23348399997,20835,2023-09-27 11:45:00+00:00,2025-09-25 23:45:00+00:00
PEP,PEP,stocks,5m,5,0.5,0.02,546,0.7106227106227107,1.248148702852539,33.097332269999114,-862.9532000000099,3309.733226999905,51007,2023-09-27 11:35:00+00:00,2025-09-25 23:35:00+00:00
PEP,PEP,stocks,5m,5,0.5,0.01,546,0.7106227106227107,1.2460176794025317,29.941641699998833,-746.9052000000088,2994.1641699999086,51007,2023-09-27 11:35:00+00:00,2025-09-25 23:35:00+00:00
PEP,PEP,stocks,5m,15,0.5,0.02,467,0.7130620985010707,1.204131209233628,28.085436279999264,-976.3590000000288,2808.5436279999185,51007,2023-09-27 11:35:00+00:00,2025-09-25 23:35:00+00:00
QQQ,QQQ,stocks,5m,5,2.0,0.02,328,0.45426829268292684,1.5692477464056065,53.80820300000221,-814.2697999999828,5380.820300000203,47305,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
QQQ,QQQ,stocks,15m,15,2.0,0.02,228,0.44298245614035087,1.5919194383067403,53.09529200000128,-830.1971999999823,5309.529200000129,16116,2024-08-09 08:00:00+00:00,2025-08-09 00:00:00+00:00
QQQ,QQQ,stocks,5m,5,2.0,0.01,328,0.45426829268292684,1.549147484316736,51.545191000002234,-795.6893999999829,5154.519100000203,47305,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
QQQ,QQQ,stocks,15m,15,1.0,0.02,265,0.660377358490566,1.7826666552361583,50.395081000000744,-369.2726999999943,5039.508100000077,16116,2024-08-09 08:00:00+00:00,2025-08-09 00:00:00+00:00
QQQ,QQQ,stocks,15m,15,1.0,0.01,265,0.660377358490566,1.7378675805724249,46.57495800000077,-362.31239999999343,4657.495800000076,16116,2024-08-09 08:00:00+00:00,2025-08-09 00:00:00+00:00
QQQ,QQQ,stocks,5m,15,2.0,0.02,257,0.4163424124513619,1.357406561870307,34.30191500000144,-675.1551999999833,3430.19150000015,47305,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
SPY,SPY,stocks,15m,15,2.0,0.02,254,0.4566929133858268,1.7564086290136962,47.43906200000116,-489.7401999999893,4743.906200000114,16110,2024-08-09 08:00:00+00:00,2025-08-09 00:00:00+00:00
SPY,SPY,stocks,15m,15,2.0,0.01,254,0.4566929133858268,1.6904049342239735,42.57481100000125,-474.60199999998895,4257.481100000111,16110,2024-08-09 08:00:00+00:00,2025-08-09 00:00:00+00:00
SPY,SPY,stocks,5m,15,2.0,0.02,283,0.45229681978798586,1.6028136521933831,41.41931700000161,-401.77659999997877,4141.931700000164,46889,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
SPY,SPY,stocks,15m,15,1.0,0.02,300,0.6533333333333333,1.893605517013093,40.63778500000102,-345.606599999991,4063.7785000001,16110,2024-08-09 08:00:00+00:00,2025-08-09 00:00:00+00:00
SPY,SPY,stocks,5m,15,2.0,0.01,283,0.45229681978798586,1.5883633976370632,39.307982000001644,-409.2157999999795,3930.798200000162,46889,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
SPY,SPY,stocks,5m,5,2.0,0.01,349,0.4498567335243553,1.5949539869646834,36.05020400000248,-382.9169999999858,3605.0204000002477,46889,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
XLK,XLK,stocks,5m,5,2.0,0.02,552,0.4782608695652174,1.7359926728813309,208.23946099999984,-1790.8483000000178,20823.946099999972,56363,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
XLK,XLK,stocks,5m,5,2.0,0.01,552,0.4782608695652174,1.7290874092835016,199.27490999999995,-1735.207900000023,19927.490999999973,56363,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
XLK,XLK,stocks,15m,15,1.0,0.02,515,0.6640776699029126,1.8278326440827484,179.6740619999996,-1164.2896000000019,17967.40619999999,23427,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
XLK,XLK,stocks,15m,15,1.0,0.01,515,0.6640776699029126,1.8198039843598137,165.26381300000003,-1107.8370000000032,16526.38129999999,23427,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
XLK,XLK,stocks,5m,5,1.0,0.02,658,0.6610942249240122,1.7891000678834357,161.90495499999983,-1279.4574000000193,16190.495499999992,56363,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
XLK,XLK,stocks,15m,15,0.5,0.02,566,0.8321554770318021,2.28756300173364,141.61040600000013,-843.649700000009,14161.040600000008,23427,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
