symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl,data_points,start,end
QQQ,QQQ,stocks,5m,15,1.0,0.01,303,0.6171617161716172,1.405564534674239,29.86175400000093,-645.2543999999857,2986.1754000000883,47305,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
PEP,PEP,stocks,5m,15,1.0,0.01,377,0.5039787798408488,1.0261463052033932,3.8457946299992543,-1363.3007370000455,384.57946299992784,51007,2023-09-27 11:35:00+00:00,2025-09-25 23:35:00+00:00
GOOGL,GOOGL,stocks,5m,15,1.0,0.01,214,0.6308411214953271,1.7213334552581787,63.90299499999986,-792.160600000004,6390.299499999983,44735,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
DIA,DIA,stocks,5m,15,1.0,0.01,602,0.5647840531561462,1.2922125977704817,31.77450300000364,-648.5501999999717,3177.45030000036,62874,2023-08-10 08:00:00+00:00,2025-08-08 23:50:00+00:00
AAPL,AAPL,stocks,5m,15,1.0,0.01,190,0.5526315789473685,1.2162143131626175,18.807790999999796,-1526.6402000000062,1880.779099999972,45993,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
MSFT,MSFT,stocks,5m,15,1.0,0.01,214,0.5560747663551402,1.2072676633396426,17.626319000001185,-621.215999999971,1762.631900000119,40932,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
AMZN,AMZN,stocks,5m,15,1.0,0.01,221,0.5429864253393665,1.2075141843479682,21.12235999999957,-1102.4695000000033,2112.2359999999703,45895,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
XLK,XLK,stocks,5m,15,1.0,0.01,555,0.6468468468468469,1.6966836221417847,150.9749789999992,-1123.9913000000033,15097.497899999977,56363,2023-09-27 08:00:00+00:00,2025-09-25 22:45:00+00:00
META,META,stocks,5m,15,1.0,0.01,204,0.5392156862745098,1.1097604044894844,10.690795000000652,-850.6944999999795,1069.0795000000696,40360,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
SPY,SPY,stocks,5m,15,1.0,0.01,329,0.6413373860182371,1.6416768106164341,31.826754000001166,-318.29659999998785,3182.675400000115,46889,2024-08-09 08:00:00+00:00,2025-08-08 23:55:00+00:00
