date,symbol,opening_range,risk_pct,tp_multiplier,direction,triggered,outcome,pnl,return_pct,orb_high,orb_low,orb_range
2025-10-13,UNH,15m,0.01,2.0,long,True,No Exit,0.0,0.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.01,2.0,short,True,SL,-100.0,-1.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.01,1.0,long,True,No Exit,0.0,0.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.01,1.0,short,True,SL,-100.0,-1.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.01,0.5,long,True,No Exit,0.0,0.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.01,0.5,short,True,SL,-100.0,-1.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.02,2.0,long,True,No Exit,0.0,0.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.02,2.0,short,True,SL,-200.0,-2.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.02,1.0,long,True,No Exit,0.0,0.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.02,1.0,short,True,SL,-200.0,-2.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.02,0.5,long,True,No Exit,0.0,0.0,358.610107421875,353.95001220703125,4.66009521484375
2025-10-13,UNH,15m,0.02,0.5,short,True,SL,-200.0,-2.0,358.610107421875,353.95001220703125,4.66009521484375
