datetime,symbol,open,high,low,close,volume,vwap,transactions
2023-09-27 15:35:00,MA,393.94,394.04,393.41,393.64,10594.0,393.7544,350
2023-09-27 15:40:00,MA,393.54,393.695,393.415,393.63,17842.0,393.5659,523
2023-09-27 15:45:00,MA,393.47,393.57,393.05,393.3,13278.0,393.3595,439
2023-09-27 15:50:00,MA,393.35,393.5221,393.23,393.37,10962.0,393.3773,413
2023-09-27 15:55:00,MA,393.19,393.3,392.87,393.18,24992.0,393.1368,468
2023-09-27 16:00:00,MA,393.2225,393.2225,392.53,392.53,13029.0,392.8926,453
2023-09-27 16:05:00,MA,392.446,392.446,392.08,392.08,8767.0,392.3231,295
2023-09-27 16:10:00,MA,392.15,392.24,392.075,392.15,9271.0,392.1574,558
2023-09-27 16:15:00,MA,392.155,392.53,391.7971,392.32,14577.0,392.1812,499
2023-09-27 16:20:00,MA,392.3307,392.4,392.04,392.04,11279.0,392.234,367
2023-09-27 16:25:00,MA,392.055,392.68,392.055,392.68,14017.0,392.3751,437
2023-09-27 16:30:00,MA,392.63,393.03,392.63,392.875,14606.0,392.8238,439
2023-09-27 16:35:00,MA,392.8,392.97,392.47,392.925,9728.0,392.7652,331
2023-09-27 16:40:00,MA,392.925,393.55,392.925,393.545,10231.0,393.2951,322
2023-09-27 16:45:00,MA,393.54,393.68,393.18,393.245,22326.0,393.4048,356
2023-09-27 16:50:00,MA,393.245,393.37,393.02,393.02,16259.0,393.2426,329
2023-09-27 16:55:00,MA,393.03,393.1499,392.7212,392.765,7476.0,392.9487,273
2023-09-27 17:00:00,MA,392.86,393.42,392.71,393.42,22694.0,392.8846,420
2023-09-27 17:05:00,MA,393.45,393.5399,393.06,393.375,8862.0,393.329,358
2023-09-27 17:10:00,MA,393.5,393.615,392.89,393.0,13108.0,393.3861,422
2023-09-27 17:15:00,MA,392.78,392.9411,392.0,392.1337,16444.0,392.401,437
2023-09-27 17:20:00,MA,392.13,392.28,391.955,392.28,7906.0,392.1168,308
2023-09-27 17:25:00,MA,392.34,392.35,392.05,392.085,9175.0,392.22,303
2023-09-27 17:30:00,MA,392.065,392.35,392.065,392.3061,15703.0,392.2456,427
2023-09-27 17:35:00,MA,392.22,392.31,391.89,392.25,22813.0,392.1933,541
2023-09-27 17:40:00,MA,392.06,392.06,391.61,392.025,4660.0,391.8433,250
2023-09-27 17:45:00,MA,392.03,392.09,391.6501,391.93,9402.0,391.8385,293
2023-09-27 17:50:00,MA,392.03,392.37,391.97,392.37,7892.0,392.1038,257
2023-09-27 17:55:00,MA,392.33,392.33,392.14,392.19,6556.0,392.2195,296
2023-09-27 18:00:00,MA,392.16,392.175,391.916,392.1225,5530.0,392.0655,294
2023-09-27 18:05:00,MA,392.15,392.21,391.925,392.01,7747.0,392.0454,317
2023-09-27 18:10:00,MA,391.78,391.78,391.48,391.61,8234.0,391.6443,389
2023-09-27 18:15:00,MA,391.79,392.13,391.79,391.82,12841.0,391.9368,386
2023-09-27 18:20:00,MA,391.715,392.03,391.68,392.0,4415.0,391.9023,218
2023-09-27 18:25:00,MA,391.97,393.03,391.97,392.78,13310.0,392.686,427
2023-09-27 18:30:00,MA,392.815,393.74,392.71,393.66,19976.0,393.2721,545
2023-09-27 18:35:00,MA,393.68,394.34,393.66,394.31,13353.0,393.9929,465
2023-09-27 18:40:00,MA,394.325,394.43,393.92,394.29,17643.0,394.1297,575
2023-09-27 18:45:00,MA,394.36,394.425,393.98,393.985,10810.0,394.1942,417
2023-09-27 18:50:00,MA,393.95,394.335,393.87,394.235,10276.0,394.0726,415
2023-09-27 18:55:00,MA,394.23,394.455,394.14,394.455,16881.0,394.2804,519
2023-09-27 19:00:00,MA,394.38,394.609,394.17,394.55,20787.0,394.4314,630
2023-09-27 19:05:00,MA,394.525,394.855,394.27,394.6225,18454.0,394.6488,535
2023-09-27 19:10:00,MA,394.615,395.07,394.45,394.4675,25470.0,394.7164,725
2023-09-27 19:15:00,MA,394.5,394.53,394.03,394.03,11420.0,394.3053,403
2023-09-27 19:20:00,MA,394.16,394.4,394.12,394.335,8745.0,394.2457,390
2023-09-27 19:25:00,MA,394.4077,394.49,394.09,394.165,35970.0,394.324,453
2023-09-27 19:30:00,MA,394.155,394.959,394.06,394.81,51984.0,394.4198,986
2023-09-27 19:35:00,MA,394.74,394.74,394.14,394.41,13677.0,394.4088,528
2023-09-27 19:40:00,MA,394.4,394.74,393.82,394.13,67109.0,394.3997,1474
2023-09-27 19:45:00,MA,393.96,394.5553,393.78,394.22,40648.0,394.1837,1179
2023-09-27 19:50:00,MA,394.29,395.6,394.29,395.58,85231.0,395.2087,2310
2023-09-27 19:55:00,MA,395.53,395.62,395.1,395.59,112246.0,395.4162,3140
2023-09-27 20:00:00,MA,395.48,395.48,395.48,395.48,2908.0,395.48,36
2023-09-28 13:30:00,MA,395.83,397.345,395.76,396.335,45008.0,395.9438,702
2023-09-28 13:35:00,MA,396.68,397.19,396.31,396.89,33474.0,396.7105,756
2023-09-28 13:40:00,MA,396.93,397.1,395.4252,395.4252,10869.0,396.5754,426
2023-09-28 13:45:00,MA,395.365,396.655,395.365,396.345,19028.0,396.1384,574
2023-09-28 13:50:00,MA,396.37,397.06,395.72,397.04,19138.0,396.3574,646
2023-09-28 13:55:00,MA,397.32,397.825,396.98,397.68,30333.0,397.5228,722
2023-09-28 14:00:00,MA,397.4887,398.49,397.4887,398.33,35096.0,398.1806,910
2023-09-28 14:05:00,MA,398.34,398.34,397.46,397.99,15731.0,397.9087,559
2023-09-28 14:10:00,MA,397.985,398.3,397.88,398.14,19860.0,398.0739,590
2023-09-28 14:15:00,MA,398.285,398.67,397.84,398.67,16531.0,398.2188,630
2023-09-28 14:20:00,MA,398.605,399.155,398.49,398.74,18448.0,398.8114,586
2023-09-28 14:25:00,MA,398.88,399.05,398.5,398.615,21840.0,398.7207,704
2023-09-28 14:30:00,MA,398.615,398.755,397.85,398.14,27113.0,398.1343,755
2023-09-28 14:35:00,MA,398.22,399.045,398.22,398.975,23145.0,398.7142,665
2023-09-28 14:40:00,MA,398.99,399.43,398.6,399.365,16426.0,398.9883,568
2023-09-28 14:45:00,MA,399.29,399.96,399.2,399.88,43259.0,399.4909,637
2023-09-28 14:50:00,MA,399.88,400.15,399.84,400.0,22359.0,399.9723,627
2023-09-28 14:55:00,MA,400.0,400.42,399.96,400.26,30468.0,400.1416,866
2023-09-28 15:00:00,MA,400.23,400.44,399.755,399.755,43917.0,400.1112,866
2023-09-28 15:05:00,MA,399.805,400.09,399.55,400.045,17375.0,399.8867,567
2023-09-28 15:10:00,MA,400.04,400.185,399.62,399.88,17971.0,399.9164,580
2023-09-28 15:15:00,MA,399.88,399.915,399.53,399.915,16413.0,399.7662,516
2023-09-28 15:20:00,MA,399.9,400.875,399.7,400.77,18737.0,400.0289,603
2023-09-28 15:25:00,MA,400.775,401.12,400.45,400.72,29070.0,400.8168,801
2023-09-28 15:30:00,MA,400.695,401.01,400.62,400.73,13322.0,400.8177,467
2023-09-28 15:35:00,MA,400.81,400.985,400.6,400.76,13199.0,400.7691,417
2023-09-28 15:40:00,MA,400.69,401.1329,400.445,401.1329,12221.0,400.9004,454
2023-09-28 15:45:00,MA,401.1,401.195,400.7489,400.98,38803.0,401.0783,590
2023-09-28 15:50:00,MA,400.97,401.06,400.5,400.615,14433.0,400.8176,598
2023-09-28 15:55:00,MA,400.62,400.62,400.13,400.26,11102.0,400.3072,411
2023-09-28 16:00:00,MA,400.26,400.35,400.1,400.25,9663.0,400.2265,334
2023-09-28 16:05:00,MA,400.19,400.52,400.01,400.495,12907.0,400.2308,381
2023-09-28 16:10:00,MA,400.47,400.72,400.3717,400.5725,13994.0,400.5737,413
2023-09-28 16:15:00,MA,400.52,400.74,400.52,400.7025,7837.0,400.6264,299
2023-09-28 16:20:00,MA,400.76,400.99,400.61,400.978,12696.0,400.7866,350
2023-09-28 16:25:00,MA,400.9,401.2356,400.9,401.2356,8940.0,401.0188,347
2023-09-28 16:30:00,MA,401.27,401.35,400.85,401.27,9940.0,401.0912,422
2023-09-28 16:35:00,MA,401.12,401.17,400.99,400.99,8214.0,401.1048,337
2023-09-28 16:40:00,MA,400.94,401.3335,400.94,401.28,5953.0,401.1568,315
2023-09-28 16:45:00,MA,401.22,401.27,400.51,400.52,9815.0,400.9183,400
2023-09-28 16:50:00,MA,400.3683,400.555,399.61,399.61,20639.0,400.0295,584
2023-09-28 16:55:00,MA,399.56,400.0,399.5,399.98,10803.0,399.7355,367
2023-09-28 17:00:00,MA,399.97,400.23,399.91,399.935,12314.0,400.0743,365
2023-09-28 17:05:00,MA,399.94,399.99,399.56,399.82,14742.0,399.7792,498
2023-09-28 17:10:00,MA,399.9565,400.05,399.7,399.865,10385.0,399.8569,316
2023-09-28 17:15:00,MA,399.865,399.885,399.5,399.5,6518.0,399.6887,253
2023-09-28 17:20:00,MA,399.57,399.88,399.41,399.7349,12214.0,399.6441,441
2023-09-28 17:25:00,MA,399.805,399.805,399.23,399.335,13904.0,399.5042,411
2023-09-28 17:30:00,MA,399.22,399.2621,398.8,399.035,16092.0,399.0081,524
2023-09-28 17:35:00,MA,399.03,399.05,398.66,398.69,11120.0,398.8853,400
2023-09-28 17:40:00,MA,398.77,398.77,398.25,398.34,11329.0,398.4804,394
2023-09-28 17:45:00,MA,398.35,398.8473,398.28,398.74,6385.0,398.6477,290
2023-09-28 17:50:00,MA,398.625,398.88,398.4,398.6,7042.0,398.6215,276
2023-09-28 17:55:00,MA,398.61,398.67,398.365,398.67,8512.0,398.5421,316
2023-09-28 18:00:00,MA,398.605,398.66,398.4319,398.5,10364.0,398.5551,356
2023-09-28 18:05:00,MA,398.49,399.07,398.4293,399.07,17902.0,398.8376,524
2023-09-28 18:10:00,MA,399.07,399.36,398.915,399.29,18109.0,399.1177,526
2023-09-28 18:15:00,MA,399.385,399.63,399.32,399.48,15163.0,399.4514,355
2023-09-28 18:20:00,MA,399.46,399.58,399.45,399.525,10483.0,399.5254,333
2023-09-28 18:25:00,MA,399.64,399.83,399.53,399.585,23929.0,399.6616,591
2023-09-28 18:30:00,MA,399.575,399.73,399.16,399.16,21484.0,399.5387,693
2023-09-28 18:35:00,MA,398.9,399.06,398.41,398.66,15833.0,398.6477,465
2023-09-28 18:40:00,MA,398.645,399.1,398.54,398.98,10091.0,398.7941,345
2023-09-28 18:45:00,MA,398.88,399.0,398.37,398.5,22159.0,398.7462,357
2023-09-28 18:50:00,MA,398.62,398.867,398.3123,398.69,9538.0,398.5815,361
2023-09-28 18:55:00,MA,398.635,398.7,398.44,398.65,8493.0,398.5544,334
2023-09-28 19:00:00,MA,398.67,399.3225,398.64,399.3225,19763.0,398.8922,591
2023-09-28 19:05:00,MA,399.37,399.535,398.99,399.305,11025.0,399.3207,425
2023-09-28 19:10:00,MA,399.365,399.48,399.185,399.47,10355.0,399.3575,453
2023-09-28 19:15:00,MA,399.54,399.945,399.54,399.79,14407.0,399.7772,490
2023-09-28 19:20:00,MA,399.82,399.97,399.78,399.97,15376.0,399.8491,566
2023-09-28 19:25:00,MA,399.99,400.22,399.99,400.115,18823.0,400.1086,628
2023-09-28 19:30:00,MA,400.115,400.22,399.59,399.655,19124.0,399.8778,759
2023-09-28 19:35:00,MA,399.59,399.62,398.65,398.65,29627.0,399.0125,945
2023-09-28 19:40:00,MA,398.6,399.25,398.6,399.23,26264.0,399.0233,958
2023-09-28 19:45:00,MA,399.26,399.49,398.84,399.08,34746.0,399.1784,1125
2023-09-28 19:50:00,MA,399.11,399.44,398.91,399.16,63331.0,399.221,1941
2023-09-28 19:55:00,MA,399.09,399.635,398.99,399.36,136240.0,399.3669,3595
2023-09-28 20:00:00,MA,399.46,399.48,399.44,399.44,3479.0,399.4357,35
2023-09-28 20:05:00,MA,399.44,399.44,399.44,399.44,3477.0,399.4398,5
2023-09-28 20:30:00,MA,399.44,399.44,399.44,399.44,100.0,399.44,1
2023-09-28 21:55:00,MA,400.99,401.02,400.99,401.02,2121.0,400.9612,15
2023-09-28 22:30:00,MA,400.0,400.0,400.0,400.0,102.0,400.0185,3
2023-09-28 22:40:00,MA,400.95,400.95,400.95,400.95,150.0,400.95,1
2023-09-28 23:05:00,MA,400.25,400.25,400.1,400.15,405.0,400.1881,5
2023-09-28 23:40:00,MA,400.1,400.1,400.0,400.0,401.0,400.0537,5
2023-09-29 12:00:00,MA,401.87,401.87,401.87,401.87,429229.0,399.4406,14
2023-09-29 12:35:00,MA,401.69,401.69,401.69,401.69,200.0,401.69,1
2023-09-29 13:30:00,MA,402.03,402.18,399.68,399.865,64635.0,401.5556,844
2023-09-29 13:35:00,MA,399.65,400.07,399.5,399.98,16893.0,399.7728,474
2023-09-29 13:40:00,MA,399.9,400.05,399.0925,399.41,36299.0,399.6118,844
2023-09-29 13:45:00,MA,399.295,399.42,398.64,398.75,36636.0,399.0168,702
2023-09-29 13:50:00,MA,398.61,399.31,398.59,399.015,22806.0,398.9389,661
2023-09-29 13:55:00,MA,399.02,399.42,398.82,399.29,29655.0,399.0724,655
2023-09-29 14:00:00,MA,399.405,400.875,399.405,400.53,40614.0,400.3784,882
2023-09-29 14:05:00,MA,400.53,401.1,400.53,401.0675,30442.0,400.7956,768
2023-09-29 14:10:00,MA,401.06,401.29,400.05,400.1745,43495.0,400.6445,849
2023-09-29 14:15:00,MA,400.09,400.1648,399.83,399.98,24494.0,400.015,509
2023-09-29 14:20:00,MA,399.9,399.9,399.37,399.44,29718.0,399.7164,689
2023-09-29 14:25:00,MA,399.2912,399.81,399.26,399.34,20340.0,399.5098,527
2023-09-29 14:30:00,MA,399.32,399.995,399.24,399.375,32589.0,399.635,785
2023-09-29 14:35:00,MA,399.49,399.785,399.35,399.595,21119.0,399.5778,595
2023-09-29 14:40:00,MA,399.55,399.79,399.4,399.475,16257.0,399.634,496
2023-09-29 14:45:00,MA,399.53,400.39,399.53,400.39,25368.0,399.9658,627
2023-09-29 14:50:00,MA,400.28,400.4,399.7,400.23,26325.0,400.0845,643
2023-09-29 14:55:00,MA,400.13,400.13,399.61,399.65,16067.0,399.8409,437
2023-09-29 15:00:00,MA,399.745,399.8,399.3,399.54,15277.0,399.5734,451
2023-09-29 15:05:00,MA,399.535,399.87,399.39,399.71,11553.0,399.6859,399
2023-09-29 15:10:00,MA,399.7,399.735,399.32,399.35,12875.0,399.5548,412
2023-09-29 15:15:00,MA,399.26,399.47,399.2101,399.44,10590.0,399.3903,369
2023-09-29 15:20:00,MA,399.55,400.4,399.48,400.08,19315.0,399.739,543
2023-09-29 15:25:00,MA,400.11,400.11,399.13,399.14,11405.0,399.6378,408
2023-09-29 15:30:00,MA,399.1,399.42,398.93,399.06,16451.0,399.2124,461
2023-09-29 15:35:00,MA,399.12,399.225,398.78,398.99,22019.0,398.9959,511
2023-09-29 15:40:00,MA,398.935,398.975,398.37,398.44,20677.0,398.7155,555
2023-09-29 15:45:00,MA,398.54,398.56,398.27,398.401,24088.0,398.3934,448
2023-09-29 15:50:00,MA,398.36,398.36,397.48,397.61,18987.0,397.986,479
2023-09-29 15:55:00,MA,397.635,397.865,397.535,397.8025,16381.0,397.7228,351
2023-09-29 16:00:00,MA,397.765,397.765,397.07,397.26,20403.0,397.2829,514
2023-09-29 16:05:00,MA,397.31,397.71,397.3,397.54,13414.0,397.4605,387
2023-09-29 16:10:00,MA,397.44,397.75,397.08,397.13,19367.0,397.3304,521
2023-09-29 16:15:00,MA,397.32,397.32,396.9,397.245,12584.0,397.1259,334
2023-09-29 16:20:00,MA,397.265,397.77,397.2,397.34,12795.0,397.4868,373
2023-09-29 16:25:00,MA,397.37,397.41,397.13,397.21,12444.0,397.2722,342
2023-09-29 16:30:00,MA,397.25,397.43,396.83,396.985,13248.0,397.0906,462
2023-09-29 16:35:00,MA,396.99,397.35,396.94,397.01,13567.0,397.1244,391
2023-09-29 16:40:00,MA,396.93,397.35,396.8078,396.8078,10679.0,397.0927,335
2023-09-29 16:45:00,MA,397.15,397.32,396.51,396.605,11249.0,397.0549,346
2023-09-29 16:50:00,MA,396.49,396.54,396.03,396.03,15869.0,396.3203,463
2023-09-29 16:55:00,MA,396.28,396.28,395.83,396.175,14380.0,396.1385,527
2023-09-29 17:00:00,MA,396.27,396.27,395.54,395.695,20958.0,395.7189,456
2023-09-29 17:05:00,MA,395.63,395.63,395.14,395.37,10065.0,395.3453,346
2023-09-29 17:10:00,MA,395.37,395.475,394.7501,395.04,15676.0,395.1387,433
2023-09-29 17:15:00,MA,395.05,395.17,394.63,394.81,18458.0,394.8447,504
2023-09-29 17:20:00,MA,394.76,395.29,394.76,394.91,24756.0,395.0728,577
2023-09-29 17:25:00,MA,394.9,395.81,394.9,395.81,15274.0,395.3344,470
2023-09-29 17:30:00,MA,395.81,396.0,395.5,395.6,17479.0,395.7776,431
2023-09-29 17:35:00,MA,395.62,395.855,395.45,395.45,14219.0,395.6302,330
2023-09-29 17:40:00,MA,395.505,395.61,395.35,395.495,12919.0,395.4909,399
2023-09-29 17:45:00,MA,395.45,395.55,395.16,395.21,8314.0,395.3829,292
2023-09-29 17:50:00,MA,395.195,395.46,395.0,395.285,15561.0,395.234,470
2023-09-29 17:55:00,MA,395.38,395.49,394.79,394.8327,8117.0,395.2379,292
2023-09-29 18:00:00,MA,394.835,395.1777,394.58,395.1,19851.0,394.808,570
2023-09-29 18:05:00,MA,395.2,395.2,394.68,394.715,22859.0,394.9586,494
2023-09-29 18:10:00,MA,394.62,395.05,394.58,394.73,21329.0,394.8331,598
2023-09-29 18:15:00,MA,394.775,394.9699,394.38,394.505,19236.0,394.645,504
2023-09-29 18:20:00,MA,394.49,394.875,394.47,394.84,17778.0,394.6177,478
2023-09-29 18:25:00,MA,394.8413,395.17,394.31,394.31,17467.0,394.7442,512
2023-09-29 18:30:00,MA,394.35,394.55,394.25,394.47,18410.0,394.4235,537
2023-09-29 18:35:00,MA,394.42,394.52,394.27,394.47,11421.0,394.4067,428
2023-09-29 18:40:00,MA,394.46,395.09,394.4,394.98,14450.0,394.7362,431
2023-09-29 18:45:00,MA,394.97,394.985,394.71,394.75,13907.0,394.8431,404
2023-09-29 18:50:00,MA,394.67,394.86,394.44,394.79,15470.0,394.6046,528
2023-09-29 18:55:00,MA,394.93,395.76,394.93,395.54,18953.0,395.3792,604
2023-09-29 19:00:00,MA,395.63,396.15,395.0,395.16,26704.0,395.4864,583
2023-09-29 19:05:00,MA,395.16,395.64,395.02,395.44,18564.0,395.3027,528
2023-09-29 19:10:00,MA,395.45,396.25,395.34,395.86,16729.0,395.7787,651
2023-09-29 19:15:00,MA,395.93,396.205,395.56,395.96,18765.0,395.9686,573
2023-09-29 19:20:00,MA,395.965,395.965,395.54,395.65,19501.0,395.7766,533
2023-09-29 19:25:00,MA,395.68,395.7626,395.34,395.57,23269.0,395.556,606
2023-09-29 19:30:00,MA,395.52,395.52,395.02,395.23,30204.0,395.2868,873
2023-09-29 19:35:00,MA,395.22,395.72,395.0,395.695,41477.0,395.4229,1178
2023-09-29 19:40:00,MA,395.66,395.78,395.21,395.66,40647.0,395.4937,1256
2023-09-29 19:45:00,MA,395.63,396.25,395.56,396.24,45647.0,395.9481,1344
2023-09-29 19:50:00,MA,396.15,397.12,396.15,396.55,97791.0,396.6404,2549
2023-09-29 19:55:00,MA,396.6,396.6,395.56,396.2,178254.0,395.9852,3972
2023-09-29 20:00:00,MA,395.94,395.94,395.91,395.91,13386.0,395.9104,47
2023-09-29 20:15:00,MA,395.91,395.91,395.91,395.91,26335.0,395.91,1
2023-09-29 20:35:00,MA,395.9104,395.9104,395.9104,395.9104,650.0,395.9104,1
2023-09-29 21:00:00,MA,395.91,395.91,395.91,395.91,2023.0,395.91,1
2023-09-29 21:10:00,MA,396.02,396.02,396.0,396.0,1832.0,396.0051,21
2023-09-29 21:15:00,MA,396.0,396.0,395.92,395.92,639.0,395.9531,9
2023-09-29 21:35:00,MA,395.84,395.84,395.84,395.84,100.0,395.84,1
2023-10-02 11:00:00,MA,396.5,396.5,396.5,396.5,281.0,396.3321,17
2023-10-02 12:00:00,MA,395.0,395.0,395.0,395.0,206.0,395.0328,6
2023-10-02 12:35:00,MA,395.0,395.0,395.0,395.0,100.0,395.0,1
2023-10-02 13:30:00,MA,393.6,394.79,392.4453,393.05,87316.0,393.6026,1476
2023-10-02 13:35:00,MA,393.39,395.22,393.39,394.98,22925.0,394.4857,613
2023-10-02 13:40:00,MA,394.91,395.19,394.425,395.019,33372.0,394.9396,674
2023-10-02 13:45:00,MA,395.09,395.09,394.29,394.59,16971.0,394.7235,549
2023-10-02 13:50:00,MA,394.71,394.8,394.0,394.57,13249.0,394.4006,557
2023-10-02 13:55:00,MA,394.78,395.0,394.21,394.73,18672.0,394.6269,510
2023-10-02 14:00:00,MA,394.59,395.149,394.41,394.83,59793.0,394.9295,1057
2023-10-02 14:05:00,MA,394.88,395.005,394.56,394.75,13417.0,394.8156,464
2023-10-02 14:10:00,MA,394.62,394.77,394.13,394.41,23184.0,394.4463,580
2023-10-02 14:15:00,MA,394.34,395.18,394.2,394.85,30668.0,394.8293,712
2023-10-02 14:20:00,MA,394.91,395.14,394.575,394.86,16513.0,394.8549,511
2023-10-02 14:25:00,MA,394.915,395.11,394.2,394.205,18821.0,394.7848,469
2023-10-02 14:30:00,MA,394.15,394.875,394.0,394.76,12945.0,394.4604,397
2023-10-02 14:35:00,MA,394.78,395.33,394.73,395.25,33917.0,394.9899,727
2023-10-02 14:40:00,MA,395.23,395.61,394.495,394.75,39800.0,395.073,732
2023-10-02 14:45:00,MA,394.77,395.32,394.67,395.19,24024.0,395.0581,463
2023-10-02 14:50:00,MA,395.26,395.319,394.99,395.12,11741.0,395.1803,334
2023-10-02 14:55:00,MA,395.23,395.24,394.49,394.905,19016.0,395.03,451
2023-10-02 15:00:00,MA,394.83,395.24,394.83,394.92,28672.0,395.0114,585
2023-10-02 15:05:00,MA,394.85,395.235,394.77,395.13,31858.0,395.0103,687
2023-10-02 15:10:00,MA,395.25,395.55,395.005,395.34,24450.0,395.2392,538
2023-10-02 15:15:00,MA,395.34,395.81,395.17,395.81,54958.0,395.3895,1112
2023-10-02 15:20:00,MA,395.82,396.355,395.68,396.0,68856.0,395.9422,649
2023-10-02 15:25:00,MA,396.005,396.09,395.62,396.09,23519.0,395.8627,526
2023-10-02 15:30:00,MA,396.15,396.25,395.725,395.795,21416.0,395.9663,590
2023-10-02 15:35:00,MA,395.9,395.92,395.075,395.1625,13692.0,395.4972,420
2023-10-02 15:40:00,MA,395.08,395.2,394.44,394.59,22206.0,394.9135,761
2023-10-02 15:45:00,MA,394.605,394.695,394.24,394.3341,9090.0,394.4948,329
2023-10-02 15:50:00,MA,394.3,394.46,393.57,393.715,13513.0,394.0832,409
2023-10-02 15:55:00,MA,393.62,393.88,393.385,393.57,17263.0,393.6011,491
2023-10-02 16:00:00,MA,393.58,393.7,393.33,393.56,13595.0,393.549,389
2023-10-02 16:05:00,MA,393.5,393.5,392.78,392.88,13636.0,393.1245,425
2023-10-02 16:10:00,MA,392.95,393.6999,392.8673,393.64,16630.0,393.2153,481
2023-10-02 16:15:00,MA,393.6,394.03,393.5,393.515,29307.0,393.7362,514
2023-10-02 16:20:00,MA,393.52,393.87,393.22,393.86,9072.0,393.4299,342
2023-10-02 16:25:00,MA,393.885,393.995,393.41,393.71,6263.0,393.7192,294
2023-10-02 16:30:00,MA,393.565,393.845,393.565,393.74,8111.0,393.6888,350
2023-10-02 16:35:00,MA,393.64,393.9,393.42,393.52,17514.0,393.5846,419
2023-10-02 16:40:00,MA,393.46,393.63,393.15,393.27,8415.0,393.4939,317
2023-10-02 16:45:00,MA,393.05,393.299,392.78,392.78,11943.0,393.123,388
2023-10-02 16:50:00,MA,392.95,393.79,392.95,393.48,7703.0,393.3329,369
2023-10-02 16:55:00,MA,393.56,393.65,393.3,393.4,7584.0,393.4542,297
2023-10-02 17:00:00,MA,393.42,393.915,393.38,393.8125,10101.0,393.6679,360
2023-10-02 17:05:00,MA,393.79,393.805,393.45,393.58,10614.0,393.6506,358
2023-10-02 17:10:00,MA,393.7,393.7,393.43,393.54,9261.0,393.5349,282
2023-10-02 17:15:00,MA,393.65,394.33,393.64,394.1325,12881.0,393.9722,404
2023-10-02 17:20:00,MA,394.215,394.38,393.955,394.125,17010.0,394.1477,430
2023-10-02 17:25:00,MA,394.135,394.25,394.02,394.1025,15642.0,394.1415,419
2023-10-02 17:30:00,MA,394.13,394.18,393.86,394.06,11694.0,394.0324,385
2023-10-02 17:35:00,MA,394.03,394.41,393.98,394.18,12842.0,394.2,397
2023-10-02 17:40:00,MA,394.21,394.79,394.06,394.565,37142.0,394.2307,511
2023-10-02 17:45:00,MA,394.48,394.79,394.48,394.59,9924.0,394.6429,346
2023-10-02 17:50:00,MA,394.67,394.9,394.6,394.81,6011.0,394.7217,241
2023-10-02 17:55:00,MA,394.81,395.13,394.365,394.53,18664.0,394.785,471
2023-10-02 18:00:00,MA,394.44,394.58,394.29,394.2903,16643.0,394.4479,499
2023-10-02 18:05:00,MA,394.42,395.09,394.42,395.0,14656.0,394.8818,468
2023-10-02 18:10:00,MA,395.005,395.51,394.95,395.26,20601.0,395.2863,548
2023-10-02 18:15:00,MA,395.27,395.27,394.68,394.69,15831.0,395.0612,445
