Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-09-26 00:00:00-04:00,280.64945845703056,280.7284564300838,278.4972306892626,279.5931091308594,2616800,0.0,0.0,0.0,VTI
2024-09-27 00:00:00-04:00,280.435857631512,280.69334779148636,278.73252395706214,279.3168029785156,2644100,0.871,0.0,0.0,VTI
2024-09-30 00:00:00-04:00,278.89093067440524,280.64379766872776,277.65304391427674,280.416015625,2828300,0.0,0.0,0.0,VTI
2024-10-01 00:00:00-04:00,280.2575852086867,280.30708859436635,276.4548003999679,277.86102294921875,4874900,0.0,0.0,0.0,VTI
2024-10-02 00:00:00-04:00,277.5242927418384,278.44530343968603,276.16757371812145,277.9204406738281,3637500,0.0,0.0,0.0,VTI
2024-10-03 00:00:00-04:00,277.11827668606446,278.2274486427672,276.19729616213976,277.3262634277344,2369200,0.0,0.0,0.0,VTI
2024-10-04 00:00:00-04:00,279.72281154990196,280.14866760143866,277.63327302153294,280.010009765625,2335400,0.0,0.0,0.0,VTI
2024-10-07 00:00:00-04:00,279.3068602391928,279.3959844549342,276.8310868402328,277.4549865722656,11465600,0.0,0.0,0.0,VTI
2024-10-08 00:00:00-04:00,278.5542275047832,280.1387285930296,278.1581097881828,279.7921142578125,2164600,0.0,0.0,0.0,VTI
2024-10-09 00:00:00-04:00,279.8119264521844,281.9807065921215,279.52475846787956,281.7430419921875,2123800,0.0,0.0,0.0,VTI
2024-10-10 00:00:00-04:00,281.0300378842818,281.8519814985273,280.28730573501167,281.1587829589844,2547200,0.0,0.0,0.0,VTI
2024-10-11 00:00:00-04:00,281.21815598487336,283.6147179832556,281.19836067712754,283.33740234375,1799500,0.0,0.0,0.0,VTI
2024-10-14 00:00:00-04:00,284.08013810257506,285.9320420547018,283.8325607542091,285.5458068847656,1997000,0.0,0.0,0.0,VTI
2024-10-15 00:00:00-04:00,285.52605040754815,285.89246009746546,283.13940081810074,283.58502197265625,3260800,0.0,0.0,0.0,VTI
