Datetime,Open,High,Low,Close,Volume,Symbol
2025-10-28 00:05:00-04:00,25978.75,25980.5,25978.5,25980.5,0,MNQ=F
2025-10-28 00:10:00-04:00,25980.5,25982.75,25978.75,25979.0,343,MNQ=F
2025-10-28 00:15:00-04:00,25979.25,25979.5,25965.0,25969.0,948,MNQ=F
2025-10-28 00:20:00-04:00,25968.25,25975.0,25964.75,25973.5,834,MNQ=F
2025-10-28 00:25:00-04:00,25973.5,25975.25,25967.25,25969.0,584,MNQ=F
2025-10-28 00:30:00-04:00,25968.75,25971.5,25966.25,25968.5,494,MNQ=F
2025-10-28 00:35:00-04:00,25968.75,25971.25,25964.0,25967.5,580,MNQ=F
2025-10-28 00:40:00-04:00,25966.75,25966.75,25962.0,25963.25,734,MNQ=F
2025-10-28 00:45:00-04:00,25963.0,25967.25,25962.5,25964.5,479,MNQ=F
2025-10-28 00:50:00-04:00,25964.75,25967.25,25958.5,25962.0,1017,MNQ=F
2025-10-28 00:55:00-04:00,25962.25,25964.25,25955.25,25958.0,1004,MNQ=F
2025-10-28 01:00:00-04:00,25958.0,25962.5,25953.5,25958.75,1151,MNQ=F
2025-10-28 01:05:00-04:00,25958.25,25961.25,25951.25,25953.0,712,MNQ=F
2025-10-28 01:10:00-04:00,25953.0,25955.75,25946.5,25949.0,1412,MNQ=F
2025-10-28 01:15:00-04:00,25948.5,25955.75,25947.75,25955.25,780,MNQ=F
2025-10-28 01:20:00-04:00,25955.25,25955.5,25951.0,25951.25,630,MNQ=F
2025-10-28 01:25:00-04:00,25950.75,25956.25,25949.75,25953.0,687,MNQ=F
2025-10-28 01:30:00-04:00,25952.75,25954.75,25949.0,25952.75,535,MNQ=F
2025-10-28 01:35:00-04:00,25952.0,25954.0,25947.25,25949.75,740,MNQ=F
2025-10-28 01:40:00-04:00,25949.5,25952.0,25944.5,25950.25,883,MNQ=F
2025-10-28 01:45:00-04:00,25950.0,25966.75,25950.0,25966.5,1547,MNQ=F
2025-10-28 01:50:00-04:00,25966.75,25968.0,25957.25,25965.25,1154,MNQ=F
2025-10-28 01:55:00-04:00,25966.25,25967.75,25960.25,25961.0,695,MNQ=F
2025-10-28 02:00:00-04:00,25961.0,25970.5,25961.0,25962.75,1115,MNQ=F
2025-10-28 02:05:00-04:00,25963.25,25967.0,25958.25,25963.75,910,MNQ=F
2025-10-28 02:10:00-04:00,25964.5,25965.5,25956.5,25960.0,767,MNQ=F
2025-10-28 02:15:00-04:00,25960.0,25961.0,25953.5,25957.5,737,MNQ=F
2025-10-28 02:20:00-04:00,25958.75,25964.5,25957.75,25964.0,841,MNQ=F
2025-10-28 02:25:00-04:00,25964.5,25969.0,25963.25,25966.5,752,MNQ=F
2025-10-28 02:30:00-04:00,25966.75,25985.0,25966.25,25978.0,2697,MNQ=F
2025-10-28 02:35:00-04:00,25978.25,25978.75,25968.5,25969.75,1016,MNQ=F
2025-10-28 02:40:00-04:00,25969.5,25973.25,25967.75,25968.5,638,MNQ=F
2025-10-28 02:45:00-04:00,25968.25,25972.75,25960.0,25962.5,1263,MNQ=F
2025-10-28 02:50:00-04:00,25963.0,25967.0,25961.25,25963.25,547,MNQ=F
2025-10-28 02:55:00-04:00,25963.75,25964.0,25957.5,25958.0,734,MNQ=F
2025-10-28 03:00:00-04:00,25958.25,25973.25,25956.75,25970.0,2399,MNQ=F
2025-10-28 03:05:00-04:00,25969.25,25980.75,25969.0,25977.5,1633,MNQ=F
2025-10-28 03:10:00-04:00,25977.25,25978.75,25959.0,25960.75,1390,MNQ=F
2025-10-28 03:15:00-04:00,25961.0,25967.75,25959.5,25964.25,1130,MNQ=F
2025-10-28 03:20:00-04:00,25964.25,25975.75,25962.5,25974.5,911,MNQ=F
2025-10-28 03:25:00-04:00,25974.25,25978.0,25972.5,25973.25,771,MNQ=F
2025-10-28 03:30:00-04:00,25973.5,25976.0,25967.75,25969.25,825,MNQ=F
2025-10-28 03:35:00-04:00,25969.0,25969.5,25965.25,25967.0,468,MNQ=F
2025-10-28 03:40:00-04:00,25966.5,25973.5,25965.0,25968.5,869,MNQ=F
2025-10-28 03:45:00-04:00,25968.0,25969.25,25960.0,25963.25,1049,MNQ=F
2025-10-28 03:50:00-04:00,25963.25,25963.25,25952.0,25954.75,1510,MNQ=F
2025-10-28 03:55:00-04:00,25954.75,25967.25,25952.75,25958.25,1578,MNQ=F
2025-10-28 04:00:00-04:00,25958.5,25962.5,25949.25,25954.25,3103,MNQ=F
2025-10-28 04:05:00-04:00,25954.75,25960.75,25948.5,25949.5,1409,MNQ=F
2025-10-28 04:10:00-04:00,25949.0,25950.0,25942.25,25948.75,2058,MNQ=F
2025-10-28 04:15:00-04:00,25948.25,25952.5,25943.5,25951.75,1488,MNQ=F
2025-10-28 04:20:00-04:00,25952.0,25959.75,25944.25,25949.75,2495,MNQ=F
2025-10-28 04:25:00-04:00,25949.75,25956.5,25947.25,25950.75,1017,MNQ=F
2025-10-28 04:30:00-04:00,25950.75,25961.5,25950.75,25959.25,1244,MNQ=F
2025-10-28 04:35:00-04:00,25959.25,25959.25,25946.25,25947.5,1495,MNQ=F
2025-10-28 04:40:00-04:00,25947.0,25955.25,25947.0,25954.0,1032,MNQ=F
2025-10-28 04:45:00-04:00,25954.5,25963.25,25954.0,25962.5,1832,MNQ=F
2025-10-28 04:50:00-04:00,25962.0,25973.25,25961.5,25970.0,2038,MNQ=F
2025-10-28 04:55:00-04:00,25968.5,25972.75,25967.0,25968.25,1204,MNQ=F
2025-10-28 05:00:00-04:00,25968.75,25970.75,25968.5,25970.25,1235,MNQ=F
2025-10-28 05:05:00-04:00,25970.0,25973.75,25969.0,25969.75,706,MNQ=F
2025-10-28 05:10:00-04:00,25969.75,25971.25,25967.5,25970.75,588,MNQ=F
2025-10-28 05:15:00-04:00,25971.5,25976.25,25967.25,25976.0,1653,MNQ=F
2025-10-28 05:20:00-04:00,25976.25,25978.0,25968.25,25970.5,920,MNQ=F
2025-10-28 05:25:00-04:00,25970.5,25971.5,25964.5,25969.5,936,MNQ=F
2025-10-28 05:30:00-04:00,25970.25,25973.25,25966.25,25967.75,891,MNQ=F
2025-10-28 05:35:00-04:00,25968.25,25968.25,25962.75,25963.5,716,MNQ=F
2025-10-28 05:40:00-04:00,25963.25,25972.0,25963.25,25970.5,592,MNQ=F
2025-10-28 05:45:00-04:00,25970.75,25975.25,25969.75,25972.75,816,MNQ=F
2025-10-28 05:50:00-04:00,25973.0,25977.5,25971.0,25973.75,929,MNQ=F
2025-10-28 05:55:00-04:00,25974.25,25982.0,25973.25,25975.25,1768,MNQ=F
2025-10-28 06:00:00-04:00,25975.75,25984.25,25968.5,25970.25,2023,MNQ=F
2025-10-28 06:05:00-04:00,25970.0,25974.5,25967.5,25971.5,1109,MNQ=F
2025-10-28 06:10:00-04:00,25970.75,25975.0,25968.75,25973.25,718,MNQ=F
2025-10-28 06:15:00-04:00,25973.75,25986.75,25972.5,25986.25,1571,MNQ=F
2025-10-28 06:20:00-04:00,25986.0,25988.0,25981.0,25987.25,1325,MNQ=F
2025-10-28 06:25:00-04:00,25987.0,25990.5,25984.25,25986.0,1086,MNQ=F
2025-10-28 06:30:00-04:00,25985.75,25989.25,25977.0,25979.0,1273,MNQ=F
2025-10-28 06:35:00-04:00,25979.0,25981.0,25975.75,25979.25,747,MNQ=F
2025-10-28 06:40:00-04:00,25980.0,25983.5,25978.25,25979.5,795,MNQ=F
2025-10-28 06:45:00-04:00,25979.25,25981.0,25969.5,25976.0,1372,MNQ=F
2025-10-28 06:50:00-04:00,25976.5,25980.0,25972.5,25979.25,829,MNQ=F
2025-10-28 06:55:00-04:00,25978.75,25981.5,25976.0,25977.75,930,MNQ=F
2025-10-28 07:00:00-04:00,25977.75,25984.5,25977.75,25979.25,1712,MNQ=F
2025-10-28 07:05:00-04:00,25979.0,25994.5,25978.25,25990.25,1975,MNQ=F
2025-10-28 07:10:00-04:00,25990.5,25992.5,25985.0,25987.25,948,MNQ=F
2025-10-28 07:15:00-04:00,25986.5,25992.5,25978.0,25991.0,2482,MNQ=F
2025-10-28 07:20:00-04:00,25990.5,26001.25,25986.5,25997.75,2504,MNQ=F
2025-10-28 07:25:00-04:00,25997.5,26004.0,25993.25,25995.25,1888,MNQ=F
2025-10-28 07:30:00-04:00,25995.25,25999.0,25990.0,25996.5,1534,MNQ=F
2025-10-28 07:35:00-04:00,25996.25,26003.25,25995.25,25999.0,1681,MNQ=F
2025-10-28 07:40:00-04:00,25998.5,26003.25,25996.0,26002.5,1007,MNQ=F
2025-10-28 07:45:00-04:00,26002.75,26003.75,25996.25,25999.5,1026,MNQ=F
2025-10-28 07:50:00-04:00,25999.25,26003.75,25998.0,25998.0,891,MNQ=F
2025-10-28 07:55:00-04:00,25998.5,25998.75,25990.5,25993.5,1505,MNQ=F
2025-10-28 08:00:00-04:00,25993.75,25998.25,25992.0,25995.0,1085,MNQ=F
2025-10-28 08:05:00-04:00,25994.75,26000.0,25994.25,25998.25,814,MNQ=F
2025-10-28 08:10:00-04:00,25998.25,26010.0,25998.0,26009.25,2833,MNQ=F
