Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-09-26 00:00:00-04:00,44.26941937743945,44.45667000308986,44.12159409131673,44.36797332763672,31445200,0.0,0.0,0.0,XLF
2024-09-27 00:00:00-04:00,44.46652187161418,44.78188698166864,44.39753598875531,44.496089935302734,23226100,0.0,0.0,0.0,XLF
2024-09-30 00:00:00-04:00,44.387684083072074,44.68333841453581,44.19057994227999,44.66362762451172,23593400,0.0,0.0,0.0,XLF
2024-10-01 00:00:00-04:00,44.54536210389686,44.653769558256414,44.13144307447389,44.427101135253906,32703000,0.0,0.0,0.0,XLF
2024-10-02 00:00:00-04:00,44.40739351128688,44.57492958218073,44.18072507213413,44.47637939453125,37709400,0.0,0.0,0.0,XLF
2024-10-03 00:00:00-04:00,44.30883878730826,44.39753545841712,44.02303798490765,44.23985290527344,23545700,0.0,0.0,0.0,XLF
2024-10-04 00:00:00-04:00,44.673484521074414,45.028267460158276,44.4960911718081,44.98884963989258,40432000,0.0,0.0,0.0,XLF
2024-10-07 00:00:00-04:00,44.988853006642586,45.008560038525836,44.24971524920234,44.43696212768555,26599300,0.0,0.0,0.0,XLF
2024-10-08 00:00:00-04:00,44.60449485373312,44.80159899275452,44.525655453793824,44.69319152832031,28763000,0.0,0.0,0.0,XLF
2024-10-09 00:00:00-04:00,44.69319757532554,45.19581338580663,44.60450088873766,45.10711669921875,28334300,0.0,0.0,0.0,XLF
2024-10-10 00:00:00-04:00,45.15638979521008,45.195811378487,44.78189227297754,44.96914291381836,34127400,0.0,0.0,0.0,XLF
2024-10-11 00:00:00-04:00,45.254932534852394,45.92508430230652,45.225368231992164,45.836387634277344,52850300,0.0,0.0,0.0,XLF
2024-10-14 00:00:00-04:00,45.91523852372256,46.17147129706161,45.787120257328475,46.122196197509766,35850800,0.0,0.0,0.0,XLF
2024-10-15 00:00:00-04:00,46.437560085399625,46.70365012709531,46.16161652784069,46.22074890136719,42356800,0.0,0.0,0.0,XLF
2024-10-16 00:00:00-04:00,46.3981386253869,46.81205392927882,46.309441951774524,46.79234313964844,44973700,0.0,0.0,0.0,XLF
2024-10-17 00:00:00-04:00,46.98944562887753,47.11756387725837,46.89089544362987,46.92045974731445,45823400,0.0,0.0,0.0,XLF
2024-10-18 00:00:00-04:00,46.92045959563808,47.028867054729226,46.66422309970473,46.93031311035156,34279600,0.0,0.0,0.0,XLF
2024-10-21 00:00:00-04:00,46.851474786087216,46.95988224765833,46.467123792843225,46.55582046508789,26207400,0.0,0.0,0.0,XLF
2024-10-22 00:00:00-04:00,46.31929589509461,46.545964338766545,46.10248096660462,46.467124938964844,30018700,0.0,0.0,0.0,XLF
2024-10-23 00:00:00-04:00,46.41784658268544,46.53611132282988,46.201035411318216,46.427703857421875,20697200,0.0,0.0,0.0,XLF
2024-10-24 00:00:00-04:00,46.43755687452155,46.52625354895393,46.18132412585507,46.467124938964844,19617500,0.0,0.0,0.0,XLF
2024-10-25 00:00:00-04:00,46.654370799379585,46.73321019748529,45.84624723169058,45.954654693603516,25526500,0.0,0.0,0.0,XLF
2024-10-28 00:00:00-04:00,46.191176844443675,46.56567432552741,46.18132332943168,46.52625274658203,31415900,0.0,0.0,0.0,XLF
2024-10-29 00:00:00-04:00,46.407995471601176,46.536113733670526,46.20103780479998,46.240455627441406,27930900,0.0,0.0,0.0,XLF
2024-10-30 00:00:00-04:00,46.2995853535305,46.7430687280703,46.260163773693904,46.44741439819336,28704300,0.0,0.0,0.0,XLF
2024-10-31 00:00:00-04:00,46.38828269807876,46.52625447004978,45.806827545166016,45.806827545166016,53417100,0.0,0.0,0.0,XLF
2024-11-01 00:00:00-04:00,45.95465835558274,46.31929858970706,45.84625088503116,45.96451187133789,40139900,0.0,0.0,0.0,XLF
2024-11-04 00:00:00-05:00,45.9349445276036,45.97436610691578,45.36334290592311,45.60972213745117,41705600,0.0,0.0,0.0,XLF
2024-11-05 00:00:00-05:00,45.649145839147685,46.05320764726197,45.56044916129582,46.03349685668945,35221800,0.0,0.0,0.0,XLF
2024-11-06 00:00:00-05:00,48.32975492396343,48.9604852069109,47.994678991216446,48.832366943359375,153473400,0.0,0.0,0.0,XLF
2024-11-07 00:00:00-05:00,48.72395056967552,48.72395056967552,47.955248647698994,48.0439453125,70611400,0.0,0.0,0.0,XLF
2024-11-08 00:00:00-05:00,48.38888434169231,48.75352834712753,48.14250508585997,48.47758102416992,60376500,0.0,0.0,0.0,XLF
2024-11-11 00:00:00-05:00,48.96048085627492,49.4138177369287,48.9506235817897,49.16743850708008,63654700,0.0,0.0,0.0,XLF
2024-11-12 00:00:00-05:00,49.147725846483425,49.21671172745882,48.871782322581836,49.01961135864258,58512400,0.0,0.0,0.0,XLF
2024-11-13 00:00:00-05:00,49.11816496292701,49.403965780837574,48.9703359165736,49.04917907714844,31880700,0.0,0.0,0.0,XLF
2024-11-14 00:00:00-05:00,49.157588199728565,49.265995669447676,48.83236579057124,48.92106246948242,38252800,0.0,0.0,0.0,XLF
2024-11-15 00:00:00-05:00,48.92106332193842,49.285703559616564,48.891499014935846,49.14773178100586,40741500,0.0,0.0,0.0,XLF
2024-11-18 00:00:00-05:00,49.187151462025625,49.38425560647161,48.980193802109326,49.29555892944336,27141600,0.0,0.0,0.0,XLF
2024-11-19 00:00:00-05:00,48.90134721755534,49.15758371523374,48.704243086906246,48.970333099365234,27014700,0.0,0.0,0.0,XLF
2024-11-20 00:00:00-05:00,49.167439188413425,49.19700349338137,48.58598404753526,48.822509765625,33932500,0.0,0.0,0.0,XLF
2024-11-21 00:00:00-05:00,49.06889232474158,49.670058296161216,48.94077406211551,49.44338607788086,50881800,0.0,0.0,0.0,XLF
2024-11-22 00:00:00-05:00,49.4138184488895,50.04454868487784,49.403964933711016,49.99527359008789,42050800,0.0,0.0,0.0,XLF
2024-11-25 00:00:00-05:00,50.27121675159948,50.5077424680463,50.12339146833785,50.32049560546875,47492500,0.0,0.0,0.0,XLF
2024-11-26 00:00:00-05:00,50.34021271494265,50.51760232523673,50.024843800271896,50.41905212402344,28418400,0.0,0.0,0.0,XLF
2024-11-27 00:00:00-05:00,50.4880328930125,50.872383901967545,50.46832210288034,50.51759719848633,31803700,0.0,0.0,0.0,XLF
2024-11-29 00:00:00-05:00,50.694989550841456,50.823107804450395,50.5077426874505,50.596439361572266,15178400,0.0,0.0,0.0,XLF
2024-12-02 00:00:00-05:00,50.675277661241935,50.744267303571505,49.965708043117054,50.09382629394531,55483600,0.0,0.0,0.0,XLF
2024-12-03 00:00:00-05:00,50.38947778053517,50.38947778053517,49.71932601928711,49.71932601928711,46924300,0.0,0.0,0.0,XLF
2024-12-04 00:00:00-05:00,49.670053313381274,49.709471132239685,49.36454172067467,49.53207778930664,41017400,0.0,0.0,0.0,XLF
2024-12-05 00:00:00-05:00,49.61091905805628,49.936137668092094,49.571497481249374,49.67990493774414,33599300,0.0,0.0,0.0,XLF
2024-12-06 00:00:00-05:00,49.67005920410156,49.837595292602806,49.53208366366345,49.67005920410156,23439400,0.0,0.0,0.0,XLF
2024-12-09 00:00:00-05:00,49.709474388545914,49.75875324438212,48.97033666438928,48.990047454833984,41998300,0.0,0.0,0.0,XLF
2024-12-10 00:00:00-05:00,49.029469188337586,49.256137639983976,48.674682478126236,48.980194091796875,38861800,0.0,0.0,0.0,XLF
2024-12-11 00:00:00-05:00,49.17729310851149,49.19700013751334,48.86192801220296,49.078739166259766,35035900,0.0,0.0,0.0,XLF
2024-12-12 00:00:00-05:00,49.20685642481432,49.24627800092456,48.8619270324707,48.8619270324707,23107300,0.0,0.0,0.0,XLF
2024-12-13 00:00:00-05:00,49.05903172426599,49.07874251406087,48.71410230147757,48.822509765625,39160400,0.0,0.0,0.0,XLF
2024-12-16 00:00:00-05:00,48.85207522160883,48.91120759238668,48.64511756305959,48.73381423950195,35242800,0.0,0.0,0.0,XLF
2024-12-17 00:00:00-05:00,48.54656424804173,48.55642152302499,48.221345603123126,48.38888168334961,46103300,0.0,0.0,0.0,XLF
2024-12-18 00:00:00-05:00,48.47757422273352,48.585981681601965,46.900748710415854,46.94017028808594,72399500,0.0,0.0,0.0,XLF
2024-12-19 00:00:00-05:00,47.47234818468691,47.82713487704611,47.09785446226214,47.10770797729492,63641000,0.0,0.0,0.0,XLF
2024-12-20 00:00:00-05:00,47.00916011478577,48.181923953037135,46.91060616233888,47.80742645263672,56066100,0.0,0.0,0.0,XLF
2024-12-23 00:00:00-05:00,47.56593381870298,47.96181946402201,47.377884644856216,47.9222297668457,43033300,0.206,0.0,0.0,XLF
2024-12-24 00:00:00-05:00,48.02120439452213,48.506164974632576,47.93212946290247,48.48637390136719,18350500,0.0,0.0,0.0,XLF
2024-12-26 00:00:00-05:00,48.268635798142235,48.62493553537962,48.238945411866275,48.605140686035156,20805600,0.0,0.0,0.0,XLF
2024-12-27 00:00:00-05:00,48.347810802006954,48.6645208365069,47.99151484480558,48.24884033203125,33852400,0.0,0.0,0.0,XLF
2024-12-30 00:00:00-05:00,47.75398194592548,48.00141190419452,47.36799181510282,47.78367233276367,34819800,0.0,0.0,0.0,XLF
2024-12-31 00:00:00-05:00,47.90243666507722,48.07068720772912,47.664902267560294,47.83315658569336,25170500,0.0,0.0,0.0,XLF
2025-01-02 00:00:00-05:00,48.08058883884182,48.26863423831522,47.44716500673286,47.71438980102539,35879100,0.0,0.0,0.0,XLF
2025-01-03 00:00:00-05:00,47.99151415059656,48.120175004607574,47.58572918879569,48.090484619140625,25198100,0.0,0.0,0.0,XLF
