Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-07-03 04:00:00-04:00,982.35,982.67,982.35,982.67,0,0.0,0.0,COST
2025-07-03 04:45:00-04:00,982.7,982.7,982.67,982.67,0,0.0,0.0,COST
2025-07-03 05:45:00-04:00,982.67,982.67,982.67,982.67,0,0.0,0.0,COST
2025-07-03 06:15:00-04:00,982.0,982.0,982.0,982.0,0,0.0,0.0,COST
2025-07-03 06:45:00-04:00,982.01,982.01,982.01,982.01,0,0.0,0.0,COST
2025-07-03 07:00:00-04:00,982.28,982.28,982.01,982.01,0,0.0,0.0,COST
2025-07-03 07:15:00-04:00,982.01,982.36,982.01,982.36,0,0.0,0.0,COST
2025-07-03 07:45:00-04:00,982.01,982.01,981.82,981.82,0,0.0,0.0,COST
2025-07-03 08:00:00-04:00,975.1012,999.9988,975.1012,982.09,0,0.0,0.0,COST
2025-07-03 08:15:00-04:00,982.675,982.95,981.25,982.28,0,0.0,0.0,COST
2025-07-03 08:30:00-04:00,982.28,982.55,981.35,982.025,0,0.0,0.0,COST
2025-07-03 08:45:00-04:00,982.2,982.55,981.75,982.125,0,0.0,0.0,COST
2025-07-03 09:00:00-04:00,982.4,984.5,981.85,982.13,0,0.0,0.0,COST
2025-07-03 09:15:00-04:00,982.0,984.5,981.9,983.08,0,0.0,0.0,COST
2025-07-03 09:30:00-04:00,982.4000244140625,984.4249877929688,977.3250122070312,984.010009765625,155042,0.0,0.0,COST
2025-07-03 09:45:00-04:00,983.989990234375,985.7999877929688,982.5,985.469970703125,64032,0.0,0.0,COST
2025-07-03 10:00:00-04:00,985.9000244140625,986.4157104492188,983.1400146484375,984.8218994140625,82928,0.0,0.0,COST
2025-07-03 10:15:00-04:00,984.968505859375,987.6400146484375,984.7000122070312,985.3800048828125,70671,0.0,0.0,COST
2025-07-03 10:30:00-04:00,984.8400268554688,986.22998046875,983.7100219726562,986.0850219726562,54267,0.0,0.0,COST
2025-07-03 10:45:00-04:00,986.0,987.6699829101562,985.6599731445312,985.6599731445312,37375,0.0,0.0,COST
2025-07-03 11:00:00-04:00,985.7050170898438,986.3527221679688,985.0783081054688,985.9949951171875,38860,0.0,0.0,COST
2025-07-03 11:15:00-04:00,986.4000244140625,986.5650024414062,984.530029296875,985.010009765625,43096,0.0,0.0,COST
2025-07-03 11:30:00-04:00,985.310791015625,985.310791015625,983.0,983.0,48428,0.0,0.0,COST
2025-07-03 11:45:00-04:00,983.3300170898438,985.5,982.8099975585938,985.219970703125,40805,0.0,0.0,COST
2025-07-03 12:00:00-04:00,985.5,986.0599975585938,985.2050170898438,985.760009765625,25713,0.0,0.0,COST
2025-07-03 12:15:00-04:00,985.844970703125,986.0599975585938,985.2473754882812,985.8300170898438,25249,0.0,0.0,COST
2025-07-03 12:30:00-04:00,985.9962158203125,987.1456909179688,985.2520751953125,986.4324951171875,49271,0.0,0.0,COST
2025-07-03 12:45:00-04:00,986.27001953125,987.4000244140625,985.530029296875,987.4000244140625,95728,0.0,0.0,COST
2025-07-03 13:00:00-04:00,987.02001953125,987.5,983.5,985.5,0,0.0,0.0,COST
2025-07-03 13:15:00-04:00,987.02,987.02,985.0,987.0,0,0.0,0.0,COST
2025-07-03 13:30:00-04:00,986.5,987.02,986.0,986.495,0,0.0,0.0,COST
2025-07-03 13:45:00-04:00,986.495,986.99,985.0,986.22,0,0.0,0.0,COST
2025-07-03 14:00:00-04:00,986.99,986.99,949.959,986.5,0,0.0,0.0,COST
2025-07-03 14:15:00-04:00,986.175,986.9,985.45,985.5,0,0.0,0.0,COST
2025-07-03 14:30:00-04:00,986.225,986.95,985.47,986.95,0,0.0,0.0,COST
2025-07-03 14:45:00-04:00,986.8,986.95,985.5,986.245,0,0.0,0.0,COST
2025-07-03 15:00:00-04:00,985.5,986.99,985.5,986.245,0,0.0,0.0,COST
2025-07-03 15:15:00-04:00,986.0,986.81,985.47,986.23,0,0.0,0.0,COST
2025-07-03 15:30:00-04:00,986.23,987.02,985.47,986.23,0,0.0,0.0,COST
2025-07-03 15:45:00-04:00,986.17,986.99,983.38,986.22,0,0.0,0.0,COST
2025-07-03 16:00:00-04:00,986.22,986.99,984.0,984.0,0,0.0,0.0,COST
2025-07-03 16:15:00-04:00,986.22,987.02,984.0,985.495,0,0.0,0.0,COST
2025-07-03 16:30:00-04:00,985.495,986.9899,984.0,985.0,0,0.0,0.0,COST
2025-07-03 16:45:00-04:00,985.0,986.0,984.0,985.495,0,0.0,0.0,COST
2025-07-07 04:00:00-04:00,985.96,985.96,985.48,985.48,0,0.0,0.0,COST
2025-07-07 04:15:00-04:00,985.85,986.05,985.85,986.05,0,0.0,0.0,COST
2025-07-07 04:30:00-04:00,986.9,986.9,986.9,986.9,0,0.0,0.0,COST
2025-07-07 04:45:00-04:00,986.8,986.8,986.8,986.8,0,0.0,0.0,COST
