Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-06-26 14:00:00-04:00,22640.25,22687.0,22634.25,22667.0,0,0.0,0.0,NQ=F
2025-06-26 15:00:00-04:00,22667.25,22694.0,22652.5,22672.75,51775,0.0,0.0,NQ=F
2025-06-26 16:00:00-04:00,22673.0,22677.25,22641.0,22672.5,16163,0.0,0.0,NQ=F
2025-06-26 18:00:00-04:00,22676.25,22713.5,22669.25,22695.5,0,0.0,0.0,NQ=F
2025-06-26 19:00:00-04:00,22695.5,22700.25,22670.25,22678.5,3349,0.0,0.0,NQ=F
2025-06-26 20:00:00-04:00,22678.5,22692.0,22665.5,22667.75,3779,0.0,0.0,NQ=F
2025-06-26 21:00:00-04:00,22665.75,22689.75,22660.25,22680.5,3078,0.0,0.0,NQ=F
2025-06-26 22:00:00-04:00,22679.5,22696.25,22675.0,22695.25,2503,0.0,0.0,NQ=F
2025-06-26 23:00:00-04:00,22695.5,22708.0,22690.5,22692.0,2893,0.0,0.0,NQ=F
2025-06-27 00:00:00-04:00,22693.75,22698.5,22686.75,22688.5,1359,0.0,0.0,NQ=F
2025-06-27 01:00:00-04:00,22688.0,22718.0,22687.75,22708.75,2781,0.0,0.0,NQ=F
2025-06-27 02:00:00-04:00,22709.0,22747.5,22707.0,22735.75,5009,0.0,0.0,NQ=F
2025-06-27 03:00:00-04:00,22735.0,22759.75,22724.25,22735.25,6140,0.0,0.0,NQ=F
2025-06-27 04:00:00-04:00,22736.0,22750.5,22723.5,22747.25,4682,0.0,0.0,NQ=F
2025-06-27 05:00:00-04:00,22748.25,22750.25,22729.75,22745.0,3173,0.0,0.0,NQ=F
2025-06-27 06:00:00-04:00,22745.0,22748.75,22725.5,22734.75,3311,0.0,0.0,NQ=F
2025-06-27 07:00:00-04:00,22734.75,22780.0,22732.75,22779.0,6519,0.0,0.0,NQ=F
2025-06-27 08:00:00-04:00,22779.5,22788.0,22722.75,22731.0,15579,0.0,0.0,NQ=F
2025-06-27 09:00:00-04:00,22731.0,22770.0,22685.25,22764.0,49646,0.0,0.0,NQ=F
2025-06-27 10:00:00-04:00,22764.5,22825.5,22748.5,22759.0,69688,0.0,0.0,NQ=F
2025-06-27 11:00:00-04:00,22760.5,22820.0,22745.0,22809.25,43125,0.0,0.0,NQ=F
2025-06-27 12:00:00-04:00,22809.25,22810.0,22770.25,22795.0,34719,0.0,0.0,NQ=F
2025-06-27 13:00:00-04:00,22794.75,22798.25,22696.0,22736.0,51287,0.0,0.0,NQ=F
