Datetime,Open,High,Low,Close,Volume,Symbol
2025-07-28 04:00:00-04:00,214.56,214.74,214.34,214.6,0,AAPL
2025-07-28 04:05:00-04:00,214.56,214.59,214.51,214.54,0,AAPL
2025-07-28 04:10:00-04:00,214.53,214.57,214.49,214.49,0,AAPL
2025-07-28 04:15:00-04:00,214.5,214.51,214.4,214.45,0,AAPL
2025-07-28 04:20:00-04:00,214.54,214.61,214.47,214.53,0,AAPL
2025-07-28 04:25:00-04:00,214.55,214.6,214.42,214.42,0,AAPL
2025-07-28 04:30:00-04:00,214.43,214.49,214.43,214.47,0,AAPL
2025-07-28 04:35:00-04:00,214.46,214.54,214.45,214.5,0,AAPL
2025-07-28 04:40:00-04:00,214.52,214.52,214.48,214.49,0,AAPL
2025-07-28 04:45:00-04:00,214.49,214.52,214.45,214.49,0,AAPL
2025-07-28 04:50:00-04:00,214.53,214.53,214.45,214.47,0,AAPL
2025-07-28 04:55:00-04:00,214.47,214.54,214.45,214.49,0,AAPL
2025-07-28 05:00:00-04:00,214.46,214.58,214.46,214.57,0,AAPL
2025-07-28 05:05:00-04:00,214.57,214.57,214.51,214.54,0,AAPL
2025-07-28 05:10:00-04:00,214.58,214.58,214.45,214.46,0,AAPL
2025-07-28 05:15:00-04:00,214.46,214.48,214.44,214.46,0,AAPL
2025-07-28 05:20:00-04:00,214.46,214.48,214.33,214.33,0,AAPL
2025-07-28 05:25:00-04:00,214.41,214.44,214.36,214.38,0,AAPL
2025-07-28 05:30:00-04:00,214.42,214.45,214.4,214.4,0,AAPL
2025-07-28 05:35:00-04:00,214.4,214.43,214.4,214.42,0,AAPL
2025-07-28 05:40:00-04:00,214.42,214.46,214.4,214.4,0,AAPL
2025-07-28 05:45:00-04:00,214.42,214.45,214.42,214.43,0,AAPL
2025-07-28 05:50:00-04:00,214.43,214.46,214.42,214.46,0,AAPL
2025-07-28 05:55:00-04:00,214.42,214.5,214.42,214.43,0,AAPL
2025-07-28 06:00:00-04:00,214.46,214.48,214.42,214.48,0,AAPL
2025-07-28 06:05:00-04:00,214.47,214.53,214.46,214.49,0,AAPL
2025-07-28 06:10:00-04:00,214.45,214.51,214.44,214.49,0,AAPL
2025-07-28 06:15:00-04:00,214.55,214.59,214.49,214.49,0,AAPL
2025-07-28 06:20:00-04:00,214.51,214.55,214.5,214.53,0,AAPL
2025-07-28 06:25:00-04:00,214.54,214.54,214.43,214.47,0,AAPL
2025-07-28 06:30:00-04:00,214.43,214.47,214.42,214.45,0,AAPL
2025-07-28 06:35:00-04:00,214.5,214.5,214.41,214.41,0,AAPL
2025-07-28 06:40:00-04:00,214.41,214.7,214.34,214.34,0,AAPL
2025-07-28 06:45:00-04:00,214.34,214.45,214.31,214.34,0,AAPL
2025-07-28 06:50:00-04:00,214.34,214.48,214.31,214.31,0,AAPL
2025-07-28 06:55:00-04:00,214.32,214.39,214.3,214.33,0,AAPL
2025-07-28 07:00:00-04:00,214.4,214.5,214.26,214.42,0,AAPL
2025-07-28 07:05:00-04:00,214.4,214.42,214.33,214.34,0,AAPL
2025-07-28 07:10:00-04:00,214.33,214.49,214.33,214.47,0,AAPL
2025-07-28 07:15:00-04:00,214.4,214.42,214.28,214.28,0,AAPL
2025-07-28 07:20:00-04:00,214.3,214.37,214.3,214.33,0,AAPL
2025-07-28 07:25:00-04:00,214.35,214.46,214.35,214.36,0,AAPL
2025-07-28 07:30:00-04:00,214.35,214.38,214.25,214.33,0,AAPL
2025-07-28 07:35:00-04:00,214.36,214.4,214.36,214.4,0,AAPL
2025-07-28 07:40:00-04:00,214.45,214.46,214.37,214.41,0,AAPL
2025-07-28 07:45:00-04:00,214.42,214.42,214.29,214.32,0,AAPL
2025-07-28 07:50:00-04:00,214.32,214.39,214.28,214.35,0,AAPL
2025-07-28 07:55:00-04:00,214.36,214.36,214.13,214.13,0,AAPL
2025-07-28 08:00:00-04:00,214.32,214.94,213.346,214.31,0,AAPL
2025-07-28 08:05:00-04:00,214.35,214.4,213.88,214.4,0,AAPL
2025-07-28 08:10:00-04:00,214.36,214.39,214.28,214.28,0,AAPL
2025-07-28 08:15:00-04:00,214.26,214.36,214.26,214.29,0,AAPL
2025-07-28 08:20:00-04:00,214.31,214.37,214.2995,214.37,0,AAPL
2025-07-28 08:25:00-04:00,214.3628,214.39,214.31,214.38,0,AAPL
2025-07-28 08:30:00-04:00,214.33,214.4,214.29,214.34,0,AAPL
2025-07-28 08:35:00-04:00,214.32,214.39,211.18,214.3048,0,AAPL
2025-07-28 08:40:00-04:00,214.3,214.38,214.3,214.3795,0,AAPL
2025-07-28 08:45:00-04:00,214.38,214.4,214.3,214.35,0,AAPL
2025-07-28 08:50:00-04:00,214.3486,214.38,214.26,214.352,0,AAPL
2025-07-28 08:55:00-04:00,214.31,214.36,214.28,214.3588,0,AAPL
2025-07-28 09:00:00-04:00,214.36,214.36,214.21,214.21,0,AAPL
2025-07-28 09:05:00-04:00,214.21,214.26,214.03,214.11,0,AAPL
2025-07-28 09:10:00-04:00,214.05,214.11,214.0,214.08,0,AAPL
2025-07-28 09:15:00-04:00,214.07,214.15,214.0,214.0812,0,AAPL
2025-07-28 09:20:00-04:00,214.09,214.15,214.01,214.11,0,AAPL
2025-07-28 09:25:00-04:00,214.1,214.15,213.87,214.01,0,AAPL
2025-07-28 09:30:00-04:00,214.02999877929688,214.6699981689453,213.5800018310547,214.10000610351562,1994926,AAPL
2025-07-28 09:35:00-04:00,214.10499572753906,214.4550018310547,213.89999389648438,213.91000366210938,691348,AAPL
2025-07-28 09:40:00-04:00,213.91000366210938,214.0048065185547,213.58999633789062,213.7998046875,518833,AAPL
2025-07-28 09:45:00-04:00,213.7864990234375,214.2198944091797,213.72000122070312,213.89999389648438,636489,AAPL
2025-07-28 09:50:00-04:00,213.91329956054688,213.9550018310547,213.74000549316406,213.8699951171875,352823,AAPL
2025-07-28 09:55:00-04:00,213.85499572753906,214.1300048828125,213.7899932861328,213.89999389648438,594459,AAPL
2025-07-28 10:00:00-04:00,213.9250030517578,214.2449951171875,213.86000061035156,214.23500061035156,530308,AAPL
2025-07-28 10:05:00-04:00,214.23500061035156,214.5500030517578,214.2301025390625,214.49000549316406,580205,AAPL
2025-07-28 10:10:00-04:00,214.48500061035156,214.67999267578125,214.24000549316406,214.6199951171875,616870,AAPL
2025-07-28 10:15:00-04:00,214.6199951171875,214.74000549316406,214.4886016845703,214.58999633789062,528587,AAPL
2025-07-28 10:20:00-04:00,214.5800018310547,214.6699981689453,214.35009765625,214.4600067138672,426817,AAPL
2025-07-28 10:25:00-04:00,214.4600067138672,214.64500427246094,214.36500549316406,214.52000427246094,367197,AAPL
2025-07-28 10:30:00-04:00,214.53500366210938,214.75,214.46499633789062,214.55999755859375,442387,AAPL
2025-07-28 10:35:00-04:00,214.5500030517578,214.84500122070312,214.5399932861328,214.8249969482422,432674,AAPL
2025-07-28 10:40:00-04:00,214.8249969482422,214.8249969482422,214.47999572753906,214.4949951171875,488581,AAPL
2025-07-28 10:45:00-04:00,214.4947967529297,214.55999755859375,214.4550018310547,214.47999572753906,231079,AAPL
2025-07-28 10:50:00-04:00,214.47999572753906,214.5500030517578,214.4217987060547,214.5,248987,AAPL
2025-07-28 10:55:00-04:00,214.47999572753906,214.5399932861328,214.39500427246094,214.4199981689453,279983,AAPL
2025-07-28 11:00:00-04:00,214.4550018310547,214.4600067138672,214.22999572753906,214.43499755859375,371650,AAPL
2025-07-28 11:05:00-04:00,214.43499755859375,214.5,214.33090209960938,214.481201171875,205784,AAPL
2025-07-28 11:10:00-04:00,214.47210693359375,214.53500366210938,214.4324951171875,214.50999450683594,203640,AAPL
2025-07-28 11:15:00-04:00,214.50999450683594,214.5500030517578,214.12229919433594,214.24000549316406,422381,AAPL
2025-07-28 11:20:00-04:00,214.22000122070312,214.42990112304688,214.14999389648438,214.39500427246094,303815,AAPL
2025-07-28 11:25:00-04:00,214.3800048828125,214.5050048828125,214.33999633789062,214.43499755859375,241440,AAPL
2025-07-28 11:30:00-04:00,214.44000244140625,214.60000610351562,214.42999267578125,214.4499969482422,297496,AAPL
2025-07-28 11:35:00-04:00,214.4593048095703,214.5399932861328,214.39999389648438,214.42999267578125,243313,AAPL
2025-07-28 11:40:00-04:00,214.42999267578125,214.46499633789062,214.35000610351562,214.4199981689453,208009,AAPL
2025-07-28 11:45:00-04:00,214.4250030517578,214.50999450683594,214.4199981689453,214.47000122070312,144223,AAPL
2025-07-28 11:50:00-04:00,214.46499633789062,214.5500030517578,214.44590759277344,214.48500061035156,178130,AAPL
2025-07-28 11:55:00-04:00,214.47999572753906,214.50999450683594,214.39999389648438,214.42999267578125,251248,AAPL
2025-07-28 12:00:00-04:00,214.43499755859375,214.50999450683594,214.2899932861328,214.48500061035156,236911,AAPL
2025-07-28 12:05:00-04:00,214.48500061035156,214.5399932861328,214.46499633789062,214.47999572753906,210657,AAPL
2025-07-28 12:10:00-04:00,214.47999572753906,214.52000427246094,214.40499877929688,214.5,137537,AAPL
2025-07-28 12:15:00-04:00,214.5,214.68499755859375,214.49000549316406,214.6699981689453,240431,AAPL
2025-07-28 12:20:00-04:00,214.6649932861328,214.75,214.47959899902344,214.5,244832,AAPL
2025-07-28 12:25:00-04:00,214.50840759277344,214.5800018310547,214.4499969482422,214.5399932861328,178556,AAPL
2025-07-28 12:30:00-04:00,214.53500366210938,214.5749969482422,214.39999389648438,214.4600067138672,713748,AAPL
2025-07-28 12:35:00-04:00,214.4600067138672,214.47500610351562,214.22500610351562,214.3350067138672,271713,AAPL
2025-07-28 12:40:00-04:00,214.33999633789062,214.42999267578125,214.3000030517578,214.36000061035156,159744,AAPL
2025-07-28 12:45:00-04:00,214.360107421875,214.3699951171875,214.22500610351562,214.28480529785156,159516,AAPL
