Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-06-26 10:30:00-04:00,128.52000427246094,128.52000427246094,127.68000030517578,128.1199951171875,0,0.0,0.0,PEP
2025-06-26 11:30:00-04:00,128.11000061035156,128.38999938964844,128.0800018310547,128.36000061035156,725975,0.0,0.0,PEP
2025-06-26 12:30:00-04:00,128.3699951171875,128.64999389648438,128.3000030517578,128.5399932861328,831773,0.0,0.0,PEP
2025-06-26 13:30:00-04:00,128.52999877929688,128.64610290527344,128.11000061035156,128.22500610351562,860857,0.0,0.0,PEP
2025-06-26 14:30:00-04:00,128.22500610351562,128.30999755859375,127.95999908447266,128.1699981689453,737794,0.0,0.0,PEP
2025-06-26 15:30:00-04:00,128.15499877929688,128.31100463867188,127.88500213623047,128.22999572753906,878135,0.0,0.0,PEP
2025-06-26 16:00:00-04:00,128.22,128.66,127.85,128.22,0,0.0,0.0,PEP
2025-06-26 17:00:00-04:00,128.3689,128.5,128.22,128.4,0,0.0,0.0,PEP
2025-06-26 18:00:00-04:00,128.4,128.5691,128.22,128.5691,0,0.0,0.0,PEP
2025-06-26 19:00:00-04:00,128.5694,128.66,128.55,128.5799,0,0.0,0.0,PEP
2025-06-27 04:00:00-04:00,128.74,128.84,128.62,128.84,0,0.0,0.0,PEP
2025-06-27 05:00:00-04:00,128.78,128.85,128.58,128.78,0,0.0,0.0,PEP
2025-06-27 06:00:00-04:00,128.85,128.85,128.62,128.62,0,0.0,0.0,PEP
2025-06-27 07:00:00-04:00,128.65,128.65,128.59,128.6,0,0.0,0.0,PEP
2025-06-27 08:00:00-04:00,128.6,129.4188,128.55,128.6,0,0.0,0.0,PEP
2025-06-27 09:00:00-04:00,128.8,128.88,128.2562,128.28,0,0.0,0.0,PEP
2025-06-27 09:30:00-04:00,128.2899932861328,130.47999572753906,128.11000061035156,130.22999572753906,2466890,0.0,0.0,PEP
2025-06-27 10:30:00-04:00,130.22000122070312,130.58999633789062,130.2100067138672,130.50079345703125,1657075,0.0,0.0,PEP
2025-06-27 11:30:00-04:00,130.5050048828125,130.85240173339844,130.39999389648438,130.85000610351562,947312,0.0,0.0,PEP
2025-06-27 12:30:00-04:00,130.81500244140625,130.92999267578125,130.5050048828125,130.72000122070312,801551,0.0,0.0,PEP
2025-06-27 13:30:00-04:00,130.6999969482422,131.1699981689453,130.64999389648438,130.8300018310547,1068643,0.0,0.0,PEP
2025-06-27 14:30:00-04:00,130.83999633789062,130.8800048828125,130.00999450683594,130.4199981689453,1283621,0.0,0.0,PEP
2025-06-27 15:30:00-04:00,130.4199981689453,131.33900451660156,130.39500427246094,131.0399932861328,1630348,0.0,0.0,PEP
2025-06-27 16:00:00-04:00,131.04,131.36,130.48,130.84,0,0.0,0.0,PEP
2025-06-27 17:00:00-04:00,131.0,131.1,130.84,131.1,0,0.0,0.0,PEP
2025-06-27 18:00:00-04:00,131.04,131.1,130.77,130.78,0,0.0,0.0,PEP
2025-06-27 19:00:00-04:00,130.77,131.1,130.77,131.1,0,0.0,0.0,PEP
2025-06-30 04:00:00-04:00,131.1,131.39,131.1,131.39,0,0.0,0.0,PEP
2025-06-30 05:00:00-04:00,131.25,131.41,131.24,131.41,0,0.0,0.0,PEP
2025-06-30 06:00:00-04:00,131.3,131.38,131.26,131.29,0,0.0,0.0,PEP
2025-06-30 07:00:00-04:00,131.38,131.42,131.06,131.2,0,0.0,0.0,PEP
2025-06-30 08:00:00-04:00,131.2,131.55,130.7764,131.0233,0,0.0,0.0,PEP
2025-06-30 09:00:00-04:00,131.04,131.5,130.8,131.27,0,0.0,0.0,PEP
2025-06-30 09:30:00-04:00,131.02999877929688,131.8699951171875,130.60000610351562,131.80999755859375,2298112,0.0,0.0,PEP
2025-06-30 10:30:00-04:00,131.8300018310547,132.0800018310547,131.5,132.0,1158375,0.0,0.0,PEP
2025-06-30 11:30:00-04:00,131.99000549316406,132.0500030517578,131.38999938964844,131.69000244140625,907262,0.0,0.0,PEP
2025-06-30 12:30:00-04:00,131.69500732421875,131.94000244140625,131.50999450683594,131.66000366210938,1006764,0.0,0.0,PEP
2025-06-30 13:30:00-04:00,131.66000366210938,131.6999969482422,131.22500610351562,131.30999755859375,695602,0.0,0.0,PEP
2025-06-30 14:30:00-04:00,131.30999755859375,132.0052032470703,131.2449951171875,131.93089294433594,872117,0.0,0.0,PEP
2025-06-30 15:30:00-04:00,131.93499755859375,132.36000061035156,131.8800048828125,132.0399932861328,1374851,0.0,0.0,PEP
2025-06-30 16:00:00-04:00,132.01,132.4,131.3,132.04,0,0.0,0.0,PEP
2025-06-30 17:00:00-04:00,132.08,132.1,131.6,132.06,0,0.0,0.0,PEP
2025-06-30 18:00:00-04:00,132.02,132.1,132.0,132.1,0,0.0,0.0,PEP
2025-06-30 19:00:00-04:00,132.1,132.39,132.0,132.37,0,0.0,0.0,PEP
2025-07-01 04:00:00-04:00,132.35,132.4,132.17,132.26,0,0.0,0.0,PEP
2025-07-01 05:00:00-04:00,132.2,132.38,132.2,132.38,0,0.0,0.0,PEP
2025-07-01 06:00:00-04:00,132.29,132.3,132.28,132.29,0,0.0,0.0,PEP
2025-07-01 07:00:00-04:00,132.42,132.49,132.39,132.4,0,0.0,0.0,PEP
