Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-09-26 00:00:00-04:00,227.1869469515979,227.4353690113665,223.41092861061892,225.7858428955078,4622400,0.0,0.0,0.0,XLK
2024-09-27 00:00:00-04:00,226.1038317388181,226.1733971986172,222.84453528992933,223.6792449951172,3046900,0.0,0.0,0.0,XLK
2024-09-30 00:00:00-04:00,222.70538922875107,224.47415296963342,221.5924633232462,224.3350372314453,2750200,0.0,0.0,0.0,XLK
2024-10-01 00:00:00-04:00,223.66928225298432,223.79846657614902,217.56803706723704,218.86976623535156,5647700,0.0,0.0,0.0,XLK
2024-10-02 00:00:00-04:00,218.9194574290981,221.49310637520898,217.677347108101,220.48948669433594,2266200,0.0,0.0,0.0,XLK
2024-10-03 00:00:00-04:00,219.84358863392586,223.02338792542838,219.8137792001367,221.40367126464844,2892400,0.0,0.0,0.0,XLK
2024-10-04 00:00:00-04:00,224.26551114431334,224.42450490867927,221.5129903533374,223.86802673339844,2504600,0.0,0.0,0.0,XLK
2024-10-07 00:00:00-04:00,222.86438952492927,224.3449904096723,221.77132643384664,222.3278045654297,2215200,0.0,0.0,0.0,XLK
2024-10-08 00:00:00-04:00,223.92765906879825,226.85903645059662,223.4208683440349,226.48143005371094,3932400,0.0,0.0,0.0,XLK
2024-10-09 00:00:00-04:00,226.66028365087848,229.3332921625597,225.95475835998423,229.01531982421875,3789900,0.0,0.0,0.0,XLK
2024-10-10 00:00:00-04:00,227.4850494307179,229.55192286142466,226.84908954146044,228.95571899414062,2846100,0.0,0.0,0.0,XLK
2024-10-11 00:00:00-04:00,228.40917913744025,229.86990206122118,228.07132877530188,229.35317993164062,4424500,0.0,0.0,0.0,XLK
2024-10-14 00:00:00-04:00,230.81391927632697,232.82117390665198,230.70461295580233,232.34420776367188,4905100,0.0,0.0,0.0,XLK
2024-10-15 00:00:00-04:00,232.5230467241378,233.08945629543018,226.39199214069544,227.2366180419922,7089700,0.0,0.0,0.0,XLK
2024-10-16 00:00:00-04:00,227.95210061442467,228.28996617570874,225.48775776068237,227.94216918945312,2879400,0.0,0.0,0.0,XLK
2024-10-17 00:00:00-04:00,231.12194645536684,231.25113077987527,228.63772583007812,228.63772583007812,3025600,0.0,0.0,0.0,XLK
2024-10-18 00:00:00-04:00,229.83015165421986,230.29718635078035,228.96564771749195,229.4525604248047,2268500,0.0,0.0,0.0,XLK
2024-10-21 00:00:00-04:00,228.73711484279914,230.5555662722831,228.31976757148027,230.5257568359375,3161200,0.0,0.0,0.0,XLK
2024-10-22 00:00:00-04:00,229.30348990046537,231.07225373227092,228.64766719385364,230.28724670410156,3084600,0.0,0.0,0.0,XLK
2024-10-23 00:00:00-04:00,229.43268477947746,229.78048174006938,225.05051585592187,226.9882049560547,3041800,0.0,0.0,0.0,XLK
2024-10-24 00:00:00-04:00,227.91234519430478,228.22038613603652,226.30257502784593,227.65399169921875,2416400,0.0,0.0,0.0,XLK
2024-10-25 00:00:00-04:00,228.9457626108583,231.41012034345138,228.50855252521674,228.83645629882812,4157400,0.0,0.0,0.0,XLK
2024-10-28 00:00:00-04:00,230.47605171595464,230.47605171595464,228.71721929402162,228.76690673828125,2949600,0.0,0.0,0.0,XLK
2024-10-29 00:00:00-04:00,229.20415176016053,232.51313568857816,228.3495791976039,231.8473663330078,3725800,0.0,0.0,0.0,XLK
2024-10-30 00:00:00-04:00,229.73078053983858,230.3468623803086,228.01170417571743,228.16075134277344,4170600,0.0,0.0,0.0,XLK
2024-10-31 00:00:00-04:00,225.65665914774837,225.65665914774837,220.75778339461135,220.8372802734375,6055100,0.0,0.0,0.0,XLK
2024-11-01 00:00:00-04:00,221.07575256957801,224.15619213927442,220.77764306888497,222.49673461914062,5782900,0.0,0.0,0.0,XLK
2024-11-04 00:00:00-05:00,222.70539577304837,223.92764318284406,221.3837886401862,222.3278045654297,3155900,0.0,0.0,0.0,XLK
2024-11-05 00:00:00-05:00,223.01346679030613,225.63681856297129,223.01346679030613,225.45794677734375,3636500,0.0,0.0,0.0,XLK
2024-11-06 00:00:00-05:00,229.8102781785134,232.30443014455457,229.1246308828243,231.8771514892578,5483900,0.0,0.0,0.0,XLK
2024-11-07 00:00:00-05:00,233.48692982735415,236.1897630862777,233.37762351311534,235.9214630126953,5231500,0.0,0.0,0.0,XLK
2024-11-08 00:00:00-05:00,235.6233451766186,236.4381767925954,234.8085287231207,235.66310119628906,3618200,0.0,0.0,0.0,XLK
2024-11-11 00:00:00-05:00,235.63329361620674,235.78234078494611,232.96026986530083,234.3613739013672,3633600,0.0,0.0,0.0,XLK
2024-11-12 00:00:00-05:00,234.20238150937857,234.95757910618488,232.81120888897232,234.6594696044922,3765400,0.0,0.0,0.0,XLK
2024-11-13 00:00:00-05:00,234.1626226139713,235.5736732271591,233.1192621145765,233.8446502685547,3164800,0.0,0.0,0.0,XLK
2024-11-14 00:00:00-05:00,234.22225786435422,234.62965851256027,232.6720914990022,233.04969787597656,3301000,0.0,0.0,0.0,XLK
2024-11-15 00:00:00-05:00,230.16801687888912,230.46611122737573,226.5112361918311,227.26644897460938,5614900,0.0,0.0,0.0,XLK
2024-11-18 00:00:00-05:00,227.2664504053291,228.9656488523181,226.28269356169147,228.00177001953125,3083400,0.0,0.0,0.0,XLK
2024-11-19 00:00:00-05:00,226.57085131264532,230.0587067570237,226.57085131264532,229.86990356445312,3453400,0.0,0.0,0.0,XLK
2024-11-20 00:00:00-05:00,230.06865762113583,230.14815450696068,226.6106264813983,229.6711883544922,4437200,0.0,0.0,0.0,XLK
2024-11-21 00:00:00-05:00,231.8970260815617,233.08946413227332,228.34956685188567,232.00633239746094,5295900,0.0,0.0,0.0,XLK
2024-11-22 00:00:00-05:00,231.58897969130393,232.6621648141855,230.75428520544472,232.12557983398438,3545400,0.0,0.0,0.0,XLK
2024-11-25 00:00:00-05:00,233.87446352442075,234.28187933964088,231.06232400073512,232.11563110351562,5568600,0.0,0.0,0.0,XLK
2024-11-26 00:00:00-05:00,233.16895295811264,234.00366265155026,232.28457097978097,233.27825927734375,3114700,0.0,0.0,0.0,XLK
2024-11-27 00:00:00-05:00,231.698292623076,231.837408374693,228.0812679185533,230.1183319091797,3184700,0.0,0.0,0.0,XLK
2024-11-29 00:00:00-05:00,230.65490682845225,232.74165817402695,230.42636278131113,232.25474548339844,2084200,0.0,0.0,0.0,XLK
2024-12-02 00:00:00-05:00,232.42367519438898,235.3351896461719,232.3640563254923,234.4607391357422,4699100,0.0,0.0,0.0,XLK
2024-12-03 00:00:00-05:00,233.4670448686958,235.3649930128675,233.00995677728545,235.3053741455078,2788000,0.0,0.0,0.0,XLK
2024-12-04 00:00:00-05:00,238.24668430128017,239.72728522082562,237.55110557354976,239.60804748535156,5420000,0.0,0.0,0.0,XLK
2024-12-05 00:00:00-05:00,239.23044644502846,239.50867794232963,238.06783301077445,238.395751953125,2819000,0.0,0.0,0.0,XLK
2024-12-06 00:00:00-05:00,238.8130944556301,240.35331424669127,238.55474097397615,239.3198699951172,3327100,0.0,0.0,0.0,XLK
2024-12-09 00:00:00-05:00,238.42558076419255,239.28015333606166,237.15366091245446,237.7598114013672,4016200,0.0,0.0,0.0,XLK
2024-12-10 00:00:00-05:00,236.95490634276894,237.6007976391222,233.71547294957486,234.4607391357422,5617200,0.0,0.0,0.0,XLK
2024-12-11 00:00:00-05:00,236.31894149582354,238.61435887490296,235.50410987144295,237.85914611816406,4344800,0.0,0.0,0.0,XLK
2024-12-12 00:00:00-05:00,236.33879996372812,237.40205362523167,235.76245898307366,236.52760314941406,3609100,0.0,0.0,0.0,XLK
2024-12-13 00:00:00-05:00,238.66402557299222,239.59809491080463,235.6531515276906,237.54116821289062,4338500,0.0,0.0,0.0,XLK
2024-12-16 00:00:00-05:00,237.8492185531202,240.1247579590765,237.34244300746514,239.9160919189453,4721300,0.0,0.0,0.0,XLK
2024-12-17 00:00:00-05:00,238.21687945166755,239.3993708928047,237.30268808298928,238.46530151367188,4072500,0.0,0.0,0.0,XLK
2024-12-18 00:00:00-05:00,239.27019252390085,239.92603042291077,230.23756976360153,230.774169921875,8463600,0.0,0.0,0.0,XLK
2024-12-19 00:00:00-05:00,233.11926578829363,233.8744633877283,230.72447350508227,231.0225830078125,6691700,0.0,0.0,0.0,XLK
