Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-09-26 00:00:00-04:00,268.6136148789283,271.33449725078935,268.11710172758086,269.7953186035156,9552500,0.0,0.0,V
2024-09-27 00:00:00-04:00,271.255105792321,276.0415005028292,270.87775089662983,273.2510986328125,6509600,0.0,0.0,V
2024-09-30 00:00:00-04:00,273.08223196643746,273.7674225364793,271.2947967518329,273.0325927734375,5969900,0.0,0.0,V
2024-10-01 00:00:00-04:00,275.0384816314156,277.1139028570183,272.4466673608502,275.6640930175781,5781600,0.0,0.0,V
2024-10-02 00:00:00-04:00,274.6413042834331,275.70384974871837,273.44966054417273,275.06829833984375,4741600,0.0,0.0,V
2024-10-03 00:00:00-04:00,274.7406131281009,275.7534890936899,273.91638428831726,274.92926025390625,3036700,0.0,0.0,V
2024-10-04 00:00:00-04:00,275.41584885473793,276.4982438792279,273.18153969199767,275.9917907714844,4259300,0.0,0.0,V
2024-10-07 00:00:00-04:00,275.6641349501487,275.6839845684528,271.33452408375916,271.8807067871094,4339300,0.0,0.0,V
2024-10-08 00:00:00-04:00,272.7942544040328,274.1745755478788,272.09915415646117,273.0425109863281,4370900,0.0,0.0,V
2024-10-09 00:00:00-04:00,273.0822457182491,275.55487162741144,272.5063037704647,274.998779296875,4115800,0.0,0.0,V
2024-10-10 00:00:00-04:00,274.84984354487824,275.73365157997677,273.4298230775677,275.5350341796875,4063900,0.0,0.0,V
2024-10-11 00:00:00-04:00,274.11496968866265,276.85570148296915,273.4496287788339,275.90240478515625,4746300,0.0,0.0,V
2024-10-14 00:00:00-04:00,277.13377752807224,279.4078163311429,276.0513824544536,278.7226257324219,3996600,0.0,0.0,V
2024-10-15 00:00:00-04:00,279.04041281609307,280.6689906257886,276.8855322371199,277.34234619140625,5807000,0.0,0.0,V
2024-10-16 00:00:00-04:00,276.67696513517467,285.5943516476997,276.40885896106056,285.514892578125,9442700,0.0,0.0,V
2024-10-17 00:00:00-04:00,286.5576443400337,288.90117216987124,285.604317147267,288.3649597167969,8815800,0.0,0.0,V
