Datetime,Open,High,Low,Close,Volume,Symbol
2025-09-29 04:00:00-04:00,350.45,350.82,350.12,350.7,0,GLD
2025-09-29 04:05:00-04:00,350.73,351.08,350.71,350.96,0,GLD
2025-09-29 04:10:00-04:00,351.0,351.23,350.96,351.19,0,GLD
2025-09-29 04:15:00-04:00,351.2,351.3,350.93,350.93,0,GLD
2025-09-29 04:20:00-04:00,350.95,351.0,350.7,350.82,0,GLD
2025-09-29 04:25:00-04:00,350.82,350.82,350.54,350.82,0,GLD
2025-09-29 04:30:00-04:00,350.82,351.18,350.78,351.07,0,GLD
2025-09-29 04:35:00-04:00,351.14,351.2,351.1,351.13,0,GLD
2025-09-29 04:40:00-04:00,351.17,351.29,351.1,351.24,0,GLD
2025-09-29 04:45:00-04:00,351.23,351.5,351.19,351.39,0,GLD
2025-09-29 04:50:00-04:00,351.39,351.55,351.35,351.55,0,GLD
2025-09-29 04:55:00-04:00,351.5,351.56,351.44,351.44,0,GLD
2025-09-29 05:00:00-04:00,351.5,351.53,351.38,351.5,0,GLD
2025-09-29 05:05:00-04:00,351.45,351.56,351.37,351.39,0,GLD
2025-09-29 05:10:00-04:00,351.33,351.43,351.31,351.39,0,GLD
2025-09-29 05:15:00-04:00,351.4,351.48,351.33,351.33,0,GLD
2025-09-29 05:20:00-04:00,351.37,351.37,351.26,351.26,0,GLD
2025-09-29 05:25:00-04:00,351.3,351.34,351.2,351.28,0,GLD
2025-09-29 05:30:00-04:00,351.3,351.33,350.85,350.91,0,GLD
2025-09-29 05:35:00-04:00,350.97,351.0,350.63,350.63,0,GLD
2025-09-29 05:40:00-04:00,350.71,350.85,350.55,350.6,0,GLD
2025-09-29 05:45:00-04:00,350.73,350.73,350.48,350.52,0,GLD
2025-09-29 05:50:00-04:00,350.6,350.74,350.49,350.49,0,GLD
2025-09-29 05:55:00-04:00,350.47,350.58,350.39,350.5,0,GLD
2025-09-29 06:00:00-04:00,350.52,350.67,350.42,350.64,0,GLD
2025-09-29 06:05:00-04:00,350.64,350.7,350.49,350.6,0,GLD
2025-09-29 06:10:00-04:00,350.56,350.73,350.4,350.67,0,GLD
2025-09-29 06:15:00-04:00,350.67,350.95,350.67,350.7,0,GLD
