Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2025-06-26 10:30:00-04:00,543.7550048828125,544.6900024414062,543.4500122070312,543.64501953125,0,0.0,0.0,0.0,QQQ
2025-06-26 11:30:00-04:00,543.6500244140625,545.22998046875,543.3125,544.8150024414062,4815748,0.0,0.0,0.0,QQQ
2025-06-26 12:30:00-04:00,544.7899780273438,545.4000244140625,544.4199829101562,545.3099975585938,2785131,0.0,0.0,0.0,QQQ
2025-06-26 13:30:00-04:00,545.3499755859375,546.52001953125,545.3001098632812,546.2246704101562,7549842,0.0,0.0,0.0,QQQ
2025-06-26 14:30:00-04:00,546.22998046875,546.4550170898438,545.75,546.1599731445312,3583070,0.0,0.0,0.0,QQQ
2025-06-26 15:30:00-04:00,546.1500244140625,546.6699829101562,545.730712890625,546.219970703125,6155749,0.0,0.0,0.0,QQQ
2025-06-26 16:00:00-04:00,546.22,566.518,512.122,546.19,0,0.0,0.0,0.0,QQQ
2025-06-26 17:00:00-04:00,546.18,546.8696,508.7233,546.55,0,0.0,0.0,0.0,QQQ
2025-06-26 18:00:00-04:00,546.47,547.13,546.175,546.78,0,0.0,0.0,0.0,QQQ
2025-06-26 19:00:00-04:00,546.7509,546.86,546.2299,546.375,0,0.0,0.0,0.0,QQQ
2025-06-27 04:00:00-04:00,547.97,548.24,547.7,547.94,0,0.0,0.0,0.0,QQQ
2025-06-27 05:00:00-04:00,547.93,548.33,547.85,548.01,0,0.0,0.0,0.0,QQQ
2025-06-27 06:00:00-04:00,548.04,548.27,547.75,547.9,0,0.0,0.0,0.0,QQQ
2025-06-27 07:00:00-04:00,547.94,548.67,547.8,548.58,0,0.0,0.0,0.0,QQQ
2025-06-27 08:00:00-04:00,548.57,549.19,545.811,548.73,0,0.0,0.0,0.0,QQQ
2025-06-27 09:00:00-04:00,548.83,548.9,546.22,547.195,0,0.0,0.0,0.0,QQQ
2025-06-27 09:30:00-04:00,547.2000122070312,549.97998046875,546.739990234375,549.0252075195312,10170395,0.0,0.0,0.0,QQQ
2025-06-27 10:30:00-04:00,549.030029296875,549.760009765625,548.1403198242188,549.260009765625,6086210,0.0,0.0,0.0,QQQ
2025-06-27 11:30:00-04:00,549.260009765625,549.9298706054688,548.9199829101562,549.3599853515625,4974769,0.0,0.0,0.0,QQQ
2025-06-27 12:30:00-04:00,549.3699951171875,549.4293212890625,548.6099853515625,548.760009765625,6454192,0.0,0.0,0.0,QQQ
2025-06-27 13:30:00-04:00,548.739990234375,548.9899291992188,546.1799926757812,546.1799926757812,9088471,0.0,0.0,0.0,QQQ
2025-06-27 14:30:00-04:00,546.1900024414062,546.6099853515625,544.5449829101562,546.260009765625,9399330,0.0,0.0,0.0,QQQ
2025-06-27 15:30:00-04:00,546.2999877929688,548.385009765625,546.2899780273438,548.219970703125,8241611,0.0,0.0,0.0,QQQ
2025-06-27 16:00:00-04:00,548.2,548.2,547.58,547.995,0,0.0,0.0,0.0,QQQ
2025-06-27 17:00:00-04:00,547.95,548.09,547.655,547.855,0,0.0,0.0,0.0,QQQ
2025-06-27 18:00:00-04:00,547.855,547.98,547.625,547.76,0,0.0,0.0,0.0,QQQ
2025-06-27 19:00:00-04:00,547.79,547.85,547.59,547.59,0,0.0,0.0,0.0,QQQ
2025-06-30 04:00:00-04:00,551.2,551.75,550.88,551.23,0,0.0,0.0,0.0,QQQ
2025-06-30 05:00:00-04:00,551.22,551.99,550.93,551.96,0,0.0,0.0,0.0,QQQ
2025-06-30 06:00:00-04:00,551.97,552.25,551.43,552.0,0,0.0,0.0,0.0,QQQ
2025-06-30 07:00:00-04:00,552.0,552.08,551.43,551.86,0,0.0,0.0,0.0,QQQ
2025-06-30 08:00:00-04:00,551.81,552.181,548.09,551.56,0,0.0,0.0,0.0,QQQ
2025-06-30 09:00:00-04:00,551.57,551.68,548.09,551.265,0,0.0,0.0,0.0,QQQ
2025-06-30 09:30:00-04:00,551.1599731445312,551.3099975585938,549.010009765625,550.4998779296875,9764936,0.0,0.0,0.0,QQQ
2025-06-30 10:30:00-04:00,550.5150146484375,550.5599975585938,549.530029296875,549.8900146484375,5320905,0.0,0.0,0.0,QQQ
2025-06-30 11:30:00-04:00,549.9099731445312,551.0980224609375,549.719970703125,550.35498046875,3583749,0.0,0.0,0.0,QQQ
2025-06-30 12:30:00-04:00,550.3400268554688,551.0800170898438,550.0700073242188,550.3616943359375,3014931,0.0,0.0,0.0,QQQ
2025-06-30 13:30:00-04:00,550.3699951171875,550.6699829101562,549.1900024414062,549.969970703125,4738682,0.0,0.0,0.0,QQQ
2025-06-30 14:30:00-04:00,549.969970703125,551.780029296875,549.0499267578125,551.39501953125,6788437,0.0,0.0,0.0,QQQ
2025-06-30 15:30:00-04:00,551.3900146484375,552.7999877929688,551.131591796875,551.655029296875,7766294,0.0,0.0,0.0,QQQ
2025-06-30 16:00:00-04:00,551.64,551.93,429.02,551.23,0,0.0,0.0,0.0,QQQ
2025-06-30 17:00:00-04:00,551.32,551.64,445.7147,551.48,0,0.0,0.0,0.0,QQQ
2025-06-30 18:00:00-04:00,551.45,551.65,550.91,550.975,0,0.0,0.0,0.0,QQQ
2025-06-30 19:00:00-04:00,551.02,551.6689,550.7325,551.5493,0,0.0,0.0,0.0,QQQ
2025-07-01 04:00:00-04:00,550.68,550.81,550.13,550.8,0,0.0,0.0,0.0,QQQ
2025-07-01 05:00:00-04:00,550.9,551.05,550.18,550.4,0,0.0,0.0,0.0,QQQ
2025-07-01 06:00:00-04:00,550.35,550.6,549.96,550.35,0,0.0,0.0,0.0,QQQ
2025-07-01 07:00:00-04:00,550.3,550.8,550.27,550.59,0,0.0,0.0,0.0,QQQ
2025-07-01 08:00:00-04:00,550.65,551.64,548.6315,549.1,0,0.0,0.0,0.0,QQQ
2025-07-01 09:00:00-04:00,549.06,551.64,549.0291,549.78,0,0.0,0.0,0.0,QQQ
2025-07-01 09:30:00-04:00,549.7689208984375,550.7100219726562,548.4199829101562,548.8350219726562,10215701,0.0,0.0,0.0,QQQ
2025-07-01 10:30:00-04:00,548.8400268554688,549.2100219726562,544.6599731445312,546.8300170898438,14622067,0.0,0.0,0.0,QQQ
2025-07-01 11:30:00-04:00,546.8099975585938,547.3699951171875,545.2100219726562,546.7000122070312,6326509,0.0,0.0,0.0,QQQ
2025-07-01 12:30:00-04:00,546.6799926757812,548.260009765625,546.4199829101562,547.8079833984375,4431635,0.0,0.0,0.0,QQQ
2025-07-01 13:30:00-04:00,547.9299926757812,548.6799926757812,547.469970703125,547.7750244140625,3688317,0.0,0.0,0.0,QQQ
2025-07-01 14:30:00-04:00,547.760009765625,548.2750244140625,545.9199829101562,547.7849731445312,6695323,0.0,0.0,0.0,QQQ
2025-07-01 15:30:00-04:00,547.780029296875,548.3599853515625,546.8300170898438,546.97998046875,7262404,0.0,0.0,0.0,QQQ
2025-07-01 16:00:00-04:00,546.99,547.14,546.5,546.96,0,0.0,0.0,0.0,QQQ
2025-07-01 17:00:00-04:00,546.86,546.99,546.56,546.63,0,0.0,0.0,0.0,QQQ
2025-07-01 18:00:00-04:00,546.69,547.72,546.69,547.675,0,0.0,0.0,0.0,QQQ
2025-07-01 19:00:00-04:00,547.7,547.86,547.23,547.3691,0,0.0,0.0,0.0,QQQ
2025-07-02 04:00:00-04:00,547.83,548.19,547.63,547.8,0,0.0,0.0,0.0,QQQ
2025-07-02 05:00:00-04:00,547.63,547.75,547.16,547.47,0,0.0,0.0,0.0,QQQ
2025-07-02 06:00:00-04:00,547.55,547.7,547.11,547.15,0,0.0,0.0,0.0,QQQ
2025-07-02 07:00:00-04:00,547.1,547.4,546.61,547.17,0,0.0,0.0,0.0,QQQ
2025-07-02 08:00:00-04:00,547.17,549.2,545.43,545.8,0,0.0,0.0,0.0,QQQ
2025-07-02 09:00:00-04:00,545.81,548.94,544.51,546.1,0,0.0,0.0,0.0,QQQ
2025-07-02 09:30:00-04:00,546.1799926757812,549.6400146484375,546.1199951171875,549.4650268554688,9329151,0.0,0.0,0.0,QQQ
2025-07-02 10:30:00-04:00,549.4500122070312,550.75,549.030029296875,549.72998046875,6949515,0.0,0.0,0.0,QQQ
2025-07-02 11:30:00-04:00,549.739990234375,550.7000122070312,549.6599731445312,550.4299926757812,3583835,0.0,0.0,0.0,QQQ
2025-07-02 12:30:00-04:00,550.4199829101562,550.75,549.9099731445312,550.1199951171875,3101864,0.0,0.0,0.0,QQQ
2025-07-02 13:30:00-04:00,550.1207885742188,550.5449829101562,549.8900146484375,550.3699951171875,2698224,0.0,0.0,0.0,QQQ
2025-07-02 14:30:00-04:00,550.3599853515625,550.9099731445312,550.1599731445312,550.30078125,3418483,0.0,0.0,0.0,QQQ
2025-07-02 15:30:00-04:00,550.2999877929688,551.0,550.030029296875,550.8099975585938,4768502,0.0,0.0,0.0,QQQ
2025-07-02 16:00:00-04:00,550.82,551.12,524.1015,550.995,0,0.0,0.0,0.0,QQQ
2025-07-02 17:00:00-04:00,550.963,551.1,524.1015,550.8701,0,0.0,0.0,0.0,QQQ
2025-07-02 18:00:00-04:00,550.87,551.15,550.49,550.84,0,0.0,0.0,0.0,QQQ
2025-07-02 19:00:00-04:00,550.85,550.95,550.79,550.91,0,0.0,0.0,0.0,QQQ
2025-07-03 04:00:00-04:00,552.03,552.27,551.92,552.05,0,0.0,0.0,0.0,QQQ
2025-07-03 05:00:00-04:00,552.09,552.14,551.22,551.7,0,0.0,0.0,0.0,QQQ
2025-07-03 06:00:00-04:00,551.72,551.75,550.8,551.0,0,0.0,0.0,0.0,QQQ
2025-07-03 07:00:00-04:00,551.03,551.679,550.99,551.67,0,0.0,0.0,0.0,QQQ
2025-07-03 08:00:00-04:00,551.64,552.2,550.387,551.47,0,0.0,0.0,0.0,QQQ
2025-07-03 09:00:00-04:00,551.53,553.38,546.29,553.23,0,0.0,0.0,0.0,QQQ
2025-07-03 09:30:00-04:00,553.1799926757812,556.3300170898438,553.1799926757812,556.2000122070312,10833414,0.0,0.0,0.0,QQQ
2025-07-03 10:30:00-04:00,556.2100219726562,556.6500244140625,555.64990234375,556.4199829101562,5406564,0.0,0.0,0.0,QQQ
2025-07-03 11:30:00-04:00,556.4108276367188,557.2000122070312,556.3400268554688,556.5700073242188,4112725,0.0,0.0,0.0,QQQ
2025-07-03 13:00:00-04:00,556.5659790039062,556.7899780273438,555.47998046875,555.9500122070312,0,0.0,0.0,0.0,QQQ
2025-07-03 14:00:00-04:00,555.949,555.95,555.66,555.7902,0,0.0,0.0,0.0,QQQ
2025-07-03 15:00:00-04:00,555.8,555.94,555.7,555.92,0,0.0,0.0,0.0,QQQ
2025-07-03 16:00:00-04:00,555.875,556.22,555.67,555.81,0,0.0,0.0,0.0,QQQ
2025-07-07 04:00:00-04:00,553.57,553.57,552.68,552.94,0,0.0,0.0,0.0,QQQ
2025-07-07 05:00:00-04:00,552.93,553.12,552.66,552.96,0,0.0,0.0,0.0,QQQ
2025-07-07 06:00:00-04:00,553.0,554.5,552.96,554.39,0,0.0,0.0,0.0,QQQ
2025-07-07 07:00:00-04:00,554.33,554.54,553.8,554.3,0,0.0,0.0,0.0,QQQ
2025-07-07 08:00:00-04:00,554.31,556.637,552.74,554.5199,0,0.0,0.0,0.0,QQQ
2025-07-07 09:00:00-04:00,554.54,554.66,553.15,553.485,0,0.0,0.0,0.0,QQQ
2025-07-07 09:30:00-04:00,553.530029296875,554.3400268554688,552.489990234375,553.3800048828125,8626633,0.0,0.0,0.0,QQQ
2025-07-07 10:30:00-04:00,553.3800048828125,553.4099731445312,552.0499877929688,552.9600219726562,4707825,0.0,0.0,0.0,QQQ
2025-07-07 11:30:00-04:00,552.9299926757812,553.9199829101562,550.828125,552.2899780273438,7067672,0.0,0.0,0.0,QQQ
2025-07-07 12:30:00-04:00,552.260009765625,553.02001953125,551.260009765625,551.760009765625,5631773,0.0,0.0,0.0,QQQ
2025-07-07 13:30:00-04:00,551.739990234375,553.0999755859375,549.6599731445312,549.7100219726562,5920825,0.0,0.0,0.0,QQQ
2025-07-07 14:30:00-04:00,549.72998046875,552.1701049804688,549.5850219726562,551.1749877929688,6202439,0.0,0.0,0.0,QQQ
2025-07-07 15:30:00-04:00,551.1799926757812,552.22998046875,551.030029296875,552.0599975585938,4505403,0.0,0.0,0.0,QQQ
2025-07-07 16:00:00-04:00,552.03,584.3514,532.8758,550.965,0,0.0,0.0,0.0,QQQ
2025-07-07 17:00:00-04:00,550.9999,561.214,487.1613,550.8,0,0.0,0.0,0.0,QQQ
2025-07-07 18:00:00-04:00,550.84,551.35,550.315,551.17,0,0.0,0.0,0.0,QQQ
2025-07-07 19:00:00-04:00,551.12,551.9,551.1,551.7805,0,0.0,0.0,0.0,QQQ
2025-07-08 04:00:00-04:00,553.93,553.96,553.5,553.67,0,0.0,0.0,0.0,QQQ
2025-07-08 05:00:00-04:00,553.65,553.8,553.24,553.57,0,0.0,0.0,0.0,QQQ
2025-07-08 06:00:00-04:00,553.55,553.6,552.69,553.11,0,0.0,0.0,0.0,QQQ
2025-07-08 07:00:00-04:00,553.08,553.8,553.02,553.63,0,0.0,0.0,0.0,QQQ
2025-07-08 08:00:00-04:00,553.61,553.87,551.616,553.5408,0,0.0,0.0,0.0,QQQ
2025-07-08 09:00:00-04:00,553.5599,553.84,445.45,553.32,0,0.0,0.0,0.0,QQQ
