Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-07-03 04:00:00-04:00,379.43,379.43,378.56,378.56,0,0.0,0.0,ADBE
2025-07-03 04:15:00-04:00,378.3,378.58,378.28,378.58,0,0.0,0.0,ADBE
2025-07-03 04:30:00-04:00,378.72,378.9,378.72,378.85,0,0.0,0.0,ADBE
2025-07-03 04:45:00-04:00,378.83,378.83,378.65,378.65,0,0.0,0.0,ADBE
2025-07-03 05:00:00-04:00,378.5,378.5,378.5,378.5,0,0.0,0.0,ADBE
2025-07-03 05:15:00-04:00,378.83,379.0,378.83,379.0,0,0.0,0.0,ADBE
2025-07-03 05:30:00-04:00,378.98,379.0,378.98,379.0,0,0.0,0.0,ADBE
2025-07-03 05:45:00-04:00,378.98,378.98,378.98,378.98,0,0.0,0.0,ADBE
2025-07-03 06:15:00-04:00,378.73,378.89,378.73,378.89,0,0.0,0.0,ADBE
2025-07-03 06:30:00-04:00,378.72,378.82,378.7,378.82,0,0.0,0.0,ADBE
2025-07-03 07:00:00-04:00,378.47,378.95,378.47,378.95,0,0.0,0.0,ADBE
2025-07-03 07:15:00-04:00,378.97,379.0,378.97,379.0,0,0.0,0.0,ADBE
2025-07-03 07:30:00-04:00,378.9,378.9,378.9,378.9,0,0.0,0.0,ADBE
2025-07-03 07:45:00-04:00,379.04,379.04,378.92,379.02,0,0.0,0.0,ADBE
2025-07-03 08:00:00-04:00,379.9288,379.9288,376.0112,379.4488,0,0.0,0.0,ADBE
2025-07-03 08:15:00-04:00,379.45,379.45,378.51,378.51,0,0.0,0.0,ADBE
2025-07-03 08:30:00-04:00,379.0,379.9,378.52,379.9,0,0.0,0.0,ADBE
2025-07-03 08:45:00-04:00,379.07,379.9,378.38,379.3,0,0.0,0.0,ADBE
2025-07-03 09:00:00-04:00,379.05,379.3,378.5,378.75,0,0.0,0.0,ADBE
2025-07-03 09:15:00-04:00,379.03,379.3,377.0,378.6,0,0.0,0.0,ADBE
2025-07-03 09:30:00-04:00,378.0,382.2300109863281,377.79998779296875,381.489990234375,364348,0.0,0.0,ADBE
2025-07-03 09:45:00-04:00,381.45001220703125,381.8324890136719,379.48309326171875,379.5,166949,0.0,0.0,ADBE
2025-07-03 10:00:00-04:00,379.7900085449219,381.5050048828125,379.5799865722656,381.18499755859375,139225,0.0,0.0,ADBE
2025-07-03 10:15:00-04:00,381.3800048828125,381.4599914550781,380.4466857910156,381.04998779296875,109012,0.0,0.0,ADBE
2025-07-03 10:30:00-04:00,381.17999267578125,381.3900146484375,379.8550109863281,380.6700134277344,107620,0.0,0.0,ADBE
2025-07-03 10:45:00-04:00,380.70001220703125,381.6199951171875,380.3800048828125,381.2008056640625,121234,0.0,0.0,ADBE
2025-07-03 11:00:00-04:00,381.32000732421875,381.97900390625,380.739990234375,381.82000732421875,184538,0.0,0.0,ADBE
2025-07-03 11:15:00-04:00,381.70001220703125,381.8900146484375,381.1549987792969,381.239990234375,115694,0.0,0.0,ADBE
2025-07-03 11:30:00-04:00,381.2200012207031,382.82000732421875,380.92999267578125,382.82000732421875,164028,0.0,0.0,ADBE
