Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-09-26 00:00:00-04:00,562.7944897722764,564.360502717556,558.7912818117921,562.6085205078125,2751900,0.0,0.0,UNH
2024-09-27 00:00:00-04:00,565.4175569173827,574.2559054298212,564.3507278440926,569.4990234375,2986200,0.0,0.0,UNH
2024-09-30 00:00:00-04:00,571.1140978915479,573.9720985866509,566.455128425824,572.26904296875,3009700,0.0,0.0,UNH
2024-10-01 00:00:00-04:00,572.5821387460032,576.2036103748721,568.4419485517286,570.918212890625,2648400,0.0,0.0,UNH
2024-10-02 00:00:00-04:00,591.4334103957027,591.6879009460196,571.8481521848785,579.737060546875,3667000,0.0,0.0,UNH
2024-10-03 00:00:00-04:00,578.0731967624885,580.6375776406634,571.9656618544819,580.1677856445312,2645800,0.0,0.0,UNH
2024-10-04 00:00:00-04:00,579.5608865265464,583.4759786971669,575.9492116095663,578.650634765625,2462600,0.0,0.0,UNH
2024-10-07 00:00:00-04:00,576.2917543892207,579.8642998666267,570.9476918457133,571.1727905273438,2591100,0.0,0.0,UNH
2024-10-08 00:00:00-04:00,575.5772319931557,576.7028448076964,567.2576617243851,569.2348022460938,2231400,0.0,0.0,UNH
2024-10-09 00:00:00-04:00,569.8024846937348,580.2166441405097,568.2853984349389,578.670166015625,2207700,0.0,0.0,UNH
2024-10-10 00:00:00-04:00,582.5461071997163,586.2361005278236,580.177493265865,585.0126342773438,2143200,0.0,0.0,UNH
2024-10-11 00:00:00-04:00,583.8282801284789,588.7515368494114,583.5444574730265,585.3551635742188,1909700,0.0,0.0,UNH
2024-10-14 00:00:00-04:00,586.392673971682,595.7106119892173,584.6994158090864,592.5491943359375,2447100,0.0,0.0,UNH
2024-10-15 00:00:00-04:00,540.3023081945942,557.6070082301105,531.4737563300566,544.4816284179688,11939400,0.0,0.0,UNH
2024-10-16 00:00:00-04:00,545.1863847406727,563.9494473339754,543.336489343421,559.2122192382812,5103900,0.0,0.0,UNH
2024-10-17 00:00:00-04:00,548.6805679466587,557.3818142430869,546.8600048213976,554.014892578125,5588700,0.0,0.0,UNH
2024-10-18 00:00:00-04:00,554.8174368943826,558.830441934979,551.0883142498102,557.5188598632812,3687000,0.0,0.0,UNH
2024-10-21 00:00:00-04:00,557.5482439622159,566.9836296457928,556.6281949890944,559.33935546875,3018000,0.0,0.0,UNH
