Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-06-26 13:30:00-04:00,156.03990173339844,156.49000549316406,155.75999450683594,156.10479736328125,0,0.0,0.0,NVDA
2025-06-26 14:30:00-04:00,156.0850067138672,156.08999633789062,155.42999267578125,155.46429443359375,18052277,0.0,0.0,NVDA
2025-06-26 15:30:00-04:00,155.4600067138672,155.58990478515625,154.875,155.0800018310547,16962532,0.0,0.0,NVDA
2025-06-26 16:00:00-04:00,155.08,156.365,145.5944,154.935,0,0.0,0.0,NVDA
2025-06-26 17:00:00-04:00,163.7989,163.7989,145.5944,155.22,0,0.0,0.0,NVDA
2025-06-26 18:00:00-04:00,155.2002,155.35,155.02,155.35,0,0.0,0.0,NVDA
2025-06-26 19:00:00-04:00,155.32,155.42,155.21,155.35,0,0.0,0.0,NVDA
2025-06-27 04:00:00-04:00,155.69,155.76,155.53,155.61,0,0.0,0.0,NVDA
2025-06-27 05:00:00-04:00,155.59,155.94,155.59,155.88,0,0.0,0.0,NVDA
2025-06-27 06:00:00-04:00,155.88,155.93,155.69,155.78,0,0.0,0.0,NVDA
2025-06-27 07:00:00-04:00,155.78,156.49,155.76,156.33,0,0.0,0.0,NVDA
2025-06-27 08:00:00-04:00,156.33,156.49,155.02,156.1599,0,0.0,0.0,NVDA
2025-06-27 09:00:00-04:00,156.12,156.39,155.63,156.0392,0,0.0,0.0,NVDA
2025-06-27 09:30:00-04:00,156.0,157.44500732421875,155.25999450683594,157.42010498046875,50511015,0.0,0.0,NVDA
2025-06-27 10:30:00-04:00,157.4250030517578,158.0,156.77999877929688,157.91009521484375,28993628,0.0,0.0,NVDA
2025-06-27 11:30:00-04:00,157.9199981689453,158.7100067138672,157.2899932861328,157.69000244140625,27167396,0.0,0.0,NVDA
2025-06-27 12:30:00-04:00,157.67849731445312,157.8000030517578,156.9600067138672,157.48500061035156,18710941,0.0,0.0,NVDA
2025-06-27 13:30:00-04:00,157.4149932861328,157.5800018310547,156.27000427246094,156.30499267578125,19409637,0.0,0.0,NVDA
2025-06-27 14:30:00-04:00,156.30499267578125,156.8300018310547,155.4600067138672,156.47000122070312,25358639,0.0,0.0,NVDA
2025-06-27 15:30:00-04:00,156.47000122070312,157.85000610351562,156.45010375976562,157.75,24317507,0.0,0.0,NVDA
2025-06-27 16:00:00-04:00,157.74,177.4003,102.854,157.485,0,0.0,0.0,NVDA
2025-06-27 17:00:00-04:00,157.51,179.7988,100.1947,157.38,0,0.0,0.0,NVDA
2025-06-27 18:00:00-04:00,157.38,157.75,157.37,157.56,0,0.0,0.0,NVDA
2025-06-27 19:00:00-04:00,157.57,157.66,157.49,157.5601,0,0.0,0.0,NVDA
